gene,pearson_r,pearson_p,spearman_rho,spearman_p,mean_sn,mean_merscope
ASIC2,0.8619212151970714,6.240650662903136e-08,0.8878260869565217,7.196416776281008e-09,1.367982029914856,0.44560670852661133
ASIC4,0.8324595626909286,4.533381172677764e-07,0.6466246282896786,0.0006394468173682623,0.0678219199180603,0.23457306623458862
ASPH,0.8372298689619129,3.3778567853914865e-07,0.4513043478260869,0.02685552027560792,0.6698723435401917,0.13766445219516754
ASPHD2,0.9403191145465826,8.932466745437129e-12,0.8521739130434782,1.260185034238605e-07,0.11175765842199326,0.3192102015018463
ASPM,0.14783363160677254,0.49058768153190613,0.23913043478260865,0.260427936802927,0.026735669001936913,0.07910943776369095
ASPN,0.8410078142260318,2.6578223355500086e-07,0.468695652173913,0.020877632609712343,0.05852542817592621,0.03477394953370094
ASXL1,-0.006408378198102582,0.9762913584709167,-0.08086956521739129,0.707180750468238,0.5957128405570984,0.6743237972259521
ATAD2B,0.14157942819292657,0.5093149542808533,0.010434782608695651,0.9614038727773804,0.47807493805885315,0.1679101139307022
ATG2B,0.5212368931534002,0.00900382362306118,0.5347826086956522,0.007093267681508549,0.4637204110622406,0.23315222561359406
ATG7,0.7348124159925646,4.326653652242385e-05,0.7208695652173912,7.072723701422154e-05,0.9902558326721191,0.25241079926490784
ATG9B,0.30237342085456476,0.15096986293792725,0.35130434782608694,0.09231725461010774,0.04891185089945793,0.04198940470814705
ATM,0.8166443566533417,1.130639475377393e-06,0.2713043478260869,0.19971124015805522,0.5923642516136169,0.2712717354297638
ATP10A,0.9897551737958565,4.2878370773629496e-20,0.5860869565217391,0.0026160096152165247,0.23635588586330414,0.08858019858598709
ATP13A1,0.4958822991757188,0.013727295212447643,0.5826086956521739,0.0028134524476631515,0.07602526992559433,0.08919733762741089
ATP13A3,0.5831145430411198,0.002783976262435317,0.5965217391304348,0.002092699070468261,0.46510544419288635,0.40959814190864563
ATP1B2,0.9044565865187906,1.3339949145318997e-09,0.9391304347826085,1.1034610116370757e-11,0.22296647727489471,2.4134652614593506
ATP2A2,0.8601058332133107,7.141473901128848e-08,0.7956521739130433,3.3544542131570806e-06,0.7225393652915955,1.479500412940979
ATP2A3,0.823636516041006,7.632256711076479e-07,0.31913043478260866,0.12850627888142294,0.010586448945105076,0.07525159418582916
ATP2B4,0.8626052559702657,5.9285866882419214e-08,0.8599999999999999,7.197415508022946e-08,0.4656045138835907,1.174864649772644
ATP6AP2,0.45002659982128534,0.02734384313225746,0.39739130434782605,0.05448920414427138,0.370013564825058,1.7104517221450806
ATP6V0A4,0.8380206646252191,3.2141497285920195e-07,0.3257229909572454,0.12036730287541436,0.010472230613231659,0.02262556552886963
ATP8A2,0.8413170832573087,2.605460736049281e-07,0.6721739130434782,0.00032109658002555796,1.5320030450820923,0.4627326428890228
ATP8B4,0.9853667497668539,2.121555523412996e-18,0.7417391304347827,3.3513146026493376e-05,0.2033693939447403,0.12581686675548553
ATPAF1,0.6925574140577737,0.0001765220076777041,0.6269565217391303,0.00104321480961748,0.33724236488342285,0.6232828497886658
ATR,0.6211395829450339,0.0011982516152784228,0.643478260869565,0.0006930942447544281,0.5797315239906311,0.2884767949581146
ATRN,0.6319713575612695,0.0009237087215296924,0.5069565217391303,0.011461586292892815,0.6634461283683777,0.5779633522033691
ATRNL1,0.8683569297281792,3.808932902416018e-08,0.8808695652173912,1.348930458308996e-08,1.9338172674179077,1.0072605609893799
ATRX,0.5653839216101915,0.00398780032992363,0.5382608695652172,0.006661450969899968,1.1231365203857422,0.7874771952629089
ATXN3,0.551075280236546,0.0052550602704286575,0.4669565217391304,0.021421931678215295,0.34147366881370544,0.10122063755989075
ATXN7L1,0.746640285506146,2.7837053494295105e-05,0.7426086956521739,3.243738311227182e-05,0.7357146143913269,0.3633366525173187
AURKA,0.526686885219533,0.008189384825527668,0.463144172722919,0.022655297208952874,0.009538838639855385,0.11175362020730972
AVL9,0.38498377624273417,0.0632137581706047,0.3347826086956522,0.10980353592186971,0.679041862487793,0.22187362611293793
AVPR1A,0.817710951087065,1.0659956615199917e-06,0.80703357804002,1.8905715944045908e-06,0.006596202030777931,0.045914579182863235
AXIN1,0.8668609694577754,4.2818228962460125e-08,0.8869565217391304,7.801678831592749e-09,0.15336176753044128,0.04978695511817932
B2M,0.8767637144774199,1.9197546663463072e-08,0.7260869565217389,5.904811763747741e-05,0.3969902992248535,0.23656272888183594
B3GALT2,0.8429114204482175,2.3498796508647501e-07,0.8947826086956522,3.6795072553130247e-09,0.18096286058425903,0.5924815535545349
B3GALT6,-0.06182764698314713,0.7741143703460693,0.002608695652173913,0.9903476848039034,0.04914979636669159,0.5441685318946838
B3GAT1,0.9344189134135377,2.4506438545124354e-11,0.9286956521739129,5.987639321147553e-11,0.3457549810409546,1.630536675453186
B3GAT2,0.9205475260450839,1.8940947421608456e-10,0.8999999999999999,2.1561959170501355e-09,0.20702098309993744,0.2314518690109253
B3GNT6,0.31611338291259017,0.13236074149608612,0.25065741174469125,0.23744825198178152,0.001504963613115251,0.06249634549021721
B3GNTL1,0.8213297213442274,8.704952847438108e-07,0.8695652173913043,3.461787327652242e-08,0.10001515597105026,0.09843233972787857
B4GALNT2,0.11195958591997623,0.6024713516235352,0.061317679205569554,0.7759309627196649,0.0018381936242803931,0.029595738276839256
B4GALT1,0.9765198829600195,3.697033587573412e-16,0.7643478260869565,1.3734509574852223e-05,0.0855049416422844,0.17011906206607819
B4GALT4,0.5315646783237753,0.007513310760259628,0.608695652173913,0.0015973786342728961,0.11222619563341141,0.2485373467206955
B4GALT6,0.8801302410720382,1.4387813607186217e-08,0.8243478260869566,7.326167928700551e-07,0.3444289267063141,0.3187631666660309
BAAT,0.693696392379934,0.00017047931032720953,0.7999999999999999,2.7061299439267634e-06,0.04187725856900215,0.057745274156332016
BACE2,0.7878652014769614,4.867207735514967e-06,0.6513043478260869,0.0005662946961460888,0.09231829643249512,0.04826444014906883
BACH1,0.4920106061035767,0.014601209200918674,0.571304347826087,0.003544698756748856,0.5880861878395081,0.2515389025211334
BACH2,0.7717095530824736,1.005641752271913e-05,0.6991304347826087,0.0001440664963563472,0.9226378798484802,0.13328109681606293
BAG1,0.049838383245514706,0.8171077370643616,0.11739130434782606,0.5848655143600632,0.08784673362970352,0.10258641839027405
BAG4,0.7303925767337205,5.072226485935971e-05,0.6652173913043479,0.0003898164215262049,0.22074134647846222,0.33479008078575134
BAIAP2,0.8887103288434446,6.6245662289077245e-09,0.8652173913043478,4.8615197967595536e-08,0.3059332072734833,0.15676912665367126
BAIAP3,0.938493330773781,1.2336637787713212e-11,0.9139130434782607,4.4344552279659457e-10,0.15502943098545074,0.4774192273616791
BATF2,0.6672920439013978,0.00036810111487284303,0.34928229665071764,0.0943377931531846,0.0027431121561676264,0.03327522054314613
BBS2,0.6770766799309058,0.0002792270970530808,0.5904347826086956,0.002385855329015202,0.3242184519767761,0.3659149408340454
BBS4,0.10162288747812909,0.63657146692276,0.19043478260869565,0.3727527778427129,0.193270742893219,0.4154302775859833
BCAS1,0.9909712043786385,1.0741040420403366e-20,0.25962166301932643,0.22052790911145237,0.16138553619384766,0.07899599522352219
BCDIN3D,-0.18019047257257625,0.3994782567024231,-0.12347826086956522,0.5654049951421966,0.04726231098175049,0.09788471460342407
BCKDHB,0.43197519512614235,0.035034652799367905,0.19391304347826085,0.3639188559293709,0.5521655082702637,0.19874811172485352
BCL11A,0.8526046409388073,1.2229514823047793e-07,0.8617391304347826,6.326162243897692e-08,0.6813852787017822,0.2752021849155426
BCL2,0.818640385827166,1.0123728770849993e-06,0.7704347826086956,1.06227031682061e-05,0.6546186804771423,0.19606982171535492
BCL2L15,0.6145029969047755,0.001398880616761744,0.5199999999999999,0.009197719807264302,0.020164960995316505,0.06582935899496078
BCL6,0.9014756993565243,1.8438801596687426e-09,0.8930434782608694,4.369993134396576e-09,0.13820920884609222,0.666358232498169
BDH1,0.807176603579137,1.8765539380183327e-06,0.7217391304347825,6.865036731420534e-05,0.4360215365886688,0.4686407744884491
BDKRB2,0.2166795713128522,0.30915871262550354,0.5169714751661199,0.009687130328897254,0.014283197931945324,0.08164876699447632
BEAN1,0.7881147653970402,4.8106339818332344e-06,0.7869565217391304,5.078219118808645e-06,0.09355046600103378,0.07876890152692795
BEND4,0.7994143012911081,2.7864041385328164e-06,0.8367036510036584,3.4908811645322155e-07,0.026406221091747284,0.08042961359024048
BEST1,0.9122368332464248,5.438751116138008e-10,0.27478260869565213,0.19378063586855726,0.03008098341524601,0.09336947649717331
BET1,0.17174725048244,0.4222874045372009,0.13999999999999999,0.5140986909290425,0.1462341696023941,0.05484268441796303
BICC1,0.46364606166025624,0.022489724680781364,0.577391304347826,0.0031332357033776004,0.3893122375011444,0.12321683019399643
BICD2,0.776556554097624,8.139385499816854e-06,0.8269565217391304,6.295122998739849e-07,0.13166339695453644,0.4791134297847748
BIRC3,0.4970283282091259,0.013477010652422905,0.6043478260869565,0.0017613115382687766,0.030717164278030396,0.08480789512395859
BLCAP,0.18504667992237955,0.3866783678531647,0.16869565217391302,0.43070226172098125,0.33836665749549866,0.3034706115722656
BLZF1,0.29757785815490934,0.1578809767961502,0.1243478260869565,0.5626487416883164,0.2026658058166504,0.3663673400878906
BMP2,0.5917123816616368,0.0023215902037918568,0.719756582428251,7.346578334724474e-05,0.03500262647867203,0.1415931135416031
BMP3,0.41543736885796534,0.04350094869732857,0.4838992259130684,0.016580168555447007,0.021895408630371094,0.0452980101108551
BMP5,0.08385728038683737,0.6968533396720886,0.46388181189148464,0.02241228908168239,0.006544767413288355,0.038208503276109695
BMP6,0.8191373176778143,9.847010460362071e-07,0.8513043478260869,1.338461277676705e-07,0.15001778304576874,0.15880900621414185
BMP7,0.9827239159349119,1.3016887177590705e-17,0.7497282195063967,2.471271351416938e-05,0.0763295516371727,0.2418440580368042
BMPER,0.8717738152481616,2.899810525036628e-08,0.8808695652173912,1.348930458308996e-08,0.7947805523872375,0.2922680079936981
BMPR1A,0.6734518268494867,0.00030968961073085666,0.35130434782608694,0.09231725461010774,0.5907536149024963,0.05763246491551399
BOD1L1,0.2775105559412623,0.1892143040895462,0.23043478260869563,0.27867844240498885,0.4466188848018646,1.0959036350250244
BOP1,0.7210049849236384,7.040022319415584e-05,0.6982608695652174,0.00014803602074787446,0.05334724113345146,0.5415396690368652
BRCA1,0.21334598842076957,0.31684228777885437,0.03652173913043478,0.8654631927363388,0.07830189913511276,0.09452992677688599
BRD3,0.6752172977203372,0.00029451047885231674,0.6930434782608694,0.0001739207807186816,0.1390903741121292,0.4401830732822418
BRD9,0.5311362716456642,0.007570762652903795,0.551304347826087,0.005232389972592129,0.1050058901309967,0.4114520847797394
BRF2,0.4114794783235993,0.04574751481413841,0.4339130434782608,0.0341349601326374,0.04026584327220917,0.29760095477104187
BRINP1,0.9628513189818477,5.394634595263202e-14,0.9399999999999998,9.45791514426565e-12,0.8653144836425781,1.205769419670105
BRINP2,0.9191046454507159,2.2930070342486175e-10,0.877391304347826,1.8204279591228982e-08,0.6862770915031433,1.1285542249679565
BRINP3,0.9027599066030234,1.605915067592889e-09,0.9434782608695651,4.984286809250041e-12,0.7340967655181885,0.5136006474494934
BSND,0.6305054675613064,0.000957357173319906,0.6231146838916575,0.0011435327248268757,0.00034156188485212624,0.026071680709719658
BSPRY,0.8186744208069285,1.0104557759404997e-06,0.8532289829881382,1.1707294023832513e-07,0.025646330788731575,0.11523634195327759
BTAF1,0.5956822329608258,0.0021312087774276733,0.5956521739130434,0.0021325986338807564,0.49697864055633545,0.4471372663974762
BTBD11,0.9782297386673235,1.6221369154189496e-16,0.8113043478260868,1.5098226216258118e-06,0.34430062770843506,0.4487195909023285
BTC,0.6784931177426188,0.0002680518664419651,0.6713043478260868,0.00032906556873774084,0.05013490840792656,0.06315476447343826
BTG1,0.5041116938227788,0.01201184093952179,0.6260869565217391,0.0010652327596246908,0.19325073063373566,0.19245178997516632
BTLA,0.38959590931426646,0.059853583574295044,0.2950392762311694,0.16162827584053832,0.0024150849785655737,0.026832371950149536
BTNL9,0.9845458990166662,3.8524965092437514e-18,0.6339130434782608,0.0008807081227086972,0.10121875256299973,0.13028770685195923
C10orf105,0.5473360360192601,0.005636939778923988,0.15178976836158692,0.47892216350145134,0.0007839621976017952,0.03354448080062866
C10orf25,-0.07634478277032031,0.7229166030883789,0.13565217391304346,0.5273785419058558,0.003702351124957204,0.03774253651499748
C10orf67,0.6485697572352365,0.000608106842264533,0.6817391304347826,0.00024389796569132728,0.03507015109062195,0.06692232936620712
C11orf45,0.4993069729534909,0.012990494258701801,0.657517900329599,0.0004804141419286398,0.003913108725100756,0.0707734152674675
C11orf87,0.9153011113521643,3.732947562173905e-10,0.9382608695652173,1.2845258519229958e-11,0.22499169409275055,0.536061704158783
C12orf60,0.3063716728647705,0.1453738808631897,0.4756521739130434,0.01881128388890944,0.04900120571255684,0.0681823194026947
C12orf66,0.5677115672588116,0.0038083246909081936,0.5756521739130435,0.0032464428872563678,0.045687586069107056,0.08922183513641357
C14orf119,-0.40765372855821624,0.04800443351268768,-0.6043478260869565,0.0017613115382687766,0.05230250954627991,0.04011357203125954
C14orf132,0.8935280658770353,4.166755385170973e-09,0.8782608695652172,1.6904320964722894e-08,0.1684853583574295,0.47433438897132874
C15orf39,0.5963085227704141,0.002102422993630171,0.7095652173913043,0.00010319687237483667,0.010679769329726696,0.08610004186630249
C15orf40,0.5908211624137039,0.0023662622552365065,0.571304347826087,0.003544698756748856,0.15894486010074615,0.15298400819301605
C15orf62,-0.10164160485919638,0.6365090012550354,0.3392969639708692,0.10480154953068045,0.0004230356134939939,0.057297080755233765
C17orf107,-0.04151863817241974,0.8472539186477661,0.24614047113725085,0.24628864364508474,0.00500953895971179,0.3044058382511139
C17orf75,0.6936476573755499,0.00017073411436285824,0.6869565217391305,0.00020903597376094988,0.12620683014392853,0.27106690406799316
C17orf99,0.4654405294058961,0.02190570719540119,0.4509250144945259,0.0269997559469889,0.002323498949408531,0.026735767722129822
C18orf54,0.34920801979023963,0.09441263973712921,0.040869565217391296,0.8496151500324182,0.015517991036176682,0.030419116839766502
C19orf47,0.5543408450903371,0.00493954261764884,0.6582608695652173,0.00047094274023857916,0.029640033841133118,0.23284399509429932
C1QL3,0.9433045112964464,5.151235774741858e-12,0.6049141260634557,0.001739178332961317,0.026493454352021217,0.5709025859832764
C1QTNF7,0.6572259098134055,0.000484181335195899,0.3904347826086956,0.05925750969939877,0.06333408504724503,0.05197703838348389
C1orf112,0.5015107507424545,0.012533783912658691,0.3347826086956522,0.10980353592186971,0.12889724969863892,0.15005846321582794
C1orf115,0.8797941608354449,1.481374845013761e-08,0.9008695652173913,1.9668585414294794e-09,0.09384950250387192,1.0182467699050903
C1orf74,-0.19084578855836298,0.37170255184173584,-0.07565217391304348,0.7253351223309568,0.011819109320640564,0.12553222477436066
C1orf94,0.5658440449915361,0.003951767459511757,0.5900785524623388,0.0024040414641439676,0.003906459081918001,0.04368045553565025
C21orf91,0.8078454626811435,1.812220716601587e-06,-0.1469565217391304,0.4931931221106659,0.04568533971905708,0.18301153182983398
C22orf34,0.9808082058443688,4.10238835132245e-17,0.13739130434782607,0.5220471463273302,0.05864507332444191,0.036082103848457336
C2CD2L,0.6457511670014355,0.0006539675523526967,0.7026086956521739,0.00012910286012359585,0.11884447187185287,0.1581970602273941
C2CD4A,0.36690797144547105,0.07779592275619507,0.4183016463329458,0.041929867383000835,0.0013091728324070573,0.039759982377290726
C3orf38,0.5980449196067639,0.0020243399776518345,0.49478260869565216,0.013971033061045203,0.21603548526763916,0.4349927008152008
C3orf62,0.40066493816084403,0.05235092341899872,0.5208695652173913,0.009061048624292236,0.06714614480733871,0.18019907176494598
C3orf67,0.5623543408000842,0.0042320359498262405,0.6521739130434783,0.0005535306808586614,0.08622115850448608,0.04145735874772072
C3orf70,0.9537113783735549,5.811348581172271e-13,0.8782608695652172,1.6904320964722894e-08,0.18753863871097565,0.3713091313838959
C4orf46,0.175221003300976,0.4128185212612152,0.06173913043478261,0.7744295754905792,0.015178811736404896,0.10631632804870605
C5,0.4136774659200455,0.04448895528912544,0.29565217391304344,0.16071789336224301,0.05736856535077095,0.07804708182811737
