,pearson_r,spearman_rho,mean_sn,mean_mer,mean_both,var_sn,var_mer,log2fc_mer_vs_sn,abs_log2fc,det_rate_sn,det_rate_mer,det_ratio,entropy_sn,entropy_mer,max_over_mean_sn,cv_sn,cv_mer,top_ct_sn,top_ct_mer,same_top_ct,biotype,r_quintile,r_bin
CREBBP,0.0811252832063473,0.1739130434782608,0.6994812391666668,0.6956505004166665,0.6975658697916667,0.0063318479092445736,0.050035793407946304,-0.007911353654487236,0.007911353654487236,0.8103901589919726,0.2151671010447773,0.26518327670141983,4.576092569258962,4.512392805390103,1.2418629712426392,0.11136467749124151,0.3147803331127622,Microglia-PVM,L6b,False,protein_coding,Q1 (worst),0-0.3
CREG2,0.9276031141052954,0.9321739130434782,0.41049945758333334,0.9564616904166666,0.683480574,0.09990312454024798,0.7137038477299312,1.2183242346772922,1.2183242346772922,0.6968456625129027,0.19034988583156007,0.2727678855896602,4.159418993367702,4.0529838650102805,2.503684672448951,0.7537637459694887,0.8646686964033383,L6 IT,L2/3 IT,False,protein_coding,Q5 (best),>0.9
CRHR2,0.9136574943549932,0.7584257626561228,0.03783307712083333,0.0938578115,0.06584544431041667,0.004739838434781474,0.008375769463593453,1.2884805533674424,1.2884805533674424,0.09689518801485367,0.020434993196023602,0.20874359210508892,3.1978032110108163,4.060989407350236,8.593646214966896,1.7814285186442145,0.9545534053067634,L5/6 NP,L5/6 NP,True,protein_coding,Q5 (best),>0.9
CRIPAK,0.1739484224090119,0.2330434782608695,0.07273037650000001,0.763176955,0.41795366575000004,0.0005365269220736503,0.09208523470879347,3.3735757223922027,3.3735757223922027,0.15696670866628407,0.20144382683300754,1.2752296261269327,4.515054655662764,4.470541503893378,1.6104715201082451,0.3117727982549861,0.3892494870809801,Sst Chodl,L5/6 NP,False,protein_coding,Q1 (worst),0-0.3
CRISPLD1,0.6788261312321993,0.5878260869565216,0.09242533141666669,0.08106918349999999,0.08674725745833334,0.006502589285867357,0.0014323698117643874,-0.18697317631934993,0.18697317631934993,0.1690713240060849,0.024863343866042057,0.14619362794607563,4.124228969404247,4.421728529322381,4.057468166485529,0.8541033842339736,0.45701460356881773,OPC,OPC,True,protein_coding,Q3,0.5-0.7
CRISPLD2,0.9921861254842952,0.6182608695652172,0.04065146433333334,0.10031716197083335,0.07048431315208334,0.007834789705926826,0.030992284592062602,1.28243944873678,1.28243944873678,0.045439648077613644,0.037802430980003215,0.8140120036401821,2.9764717498243787,3.437292615220489,9.711227786603798,2.131551229740152,1.7179473727799253,OPC,OPC,True,protein_coding,Q5 (best),>0.9
CRYBG3,0.6436544669559225,0.7713043478260868,0.20392521591666668,0.1965621909583333,0.20024370343749998,0.05129062804252965,0.03764895918221728,-0.05279064461430219,0.05279064461430219,0.1938559244882403,0.12955232142445913,0.6648621116586975,3.83723525822505,4.024741852779719,4.390276925664045,1.0871923173993137,0.9663507767721974,Sst Chodl,Oligodendrocyte,False,protein_coding,Q3,0.5-0.7
CSF1,0.6262867536934209,0.6313043478260869,0.03792767163666666,0.06584872591666667,0.051888198776666665,0.013399619726279033,0.0034519583140816793,0.7801040079697857,0.7801040079697857,0.013437433996343616,0.036741471965311134,2.544875493430216,2.194233310855753,4.175589570828277,15.054931541012023,2.987778181958529,0.87346134899621,VLMC,Astrocyte,False,protein_coding,Q3,0.5-0.7
CSGALNACT2,0.3559174702968448,0.3452173913043477,0.35119579833333336,0.3107947360416667,0.33099526718750005,0.0054266794916641445,0.009016407286964677,-0.17578112648461275,0.17578112648461275,0.5756611290353373,0.1144913162811156,0.19854176138530688,4.550447446302785,4.5169528220205635,1.3131147986067164,0.20534118872965412,0.2990896629351991,Pax6,L4 IT,False,protein_coding,Q1 (worst),0.3-0.5
CSMD2,0.7337614102289081,0.7608695652173912,0.9273205626666666,0.3653316666666666,0.6463261146666666,0.23499721145806324,0.07014705701482367,-1.3414726583175502,1.3414726583175502,0.8198946854772315,0.09061973845054377,0.11039143029396213,4.334783217914837,4.170767905191385,1.945742899102067,0.5117522508648484,0.7097014729186705,Chandelier,L6b,False,protein_coding,Q3,0.7-0.9
CSMD3,0.7577837708813604,0.6939130434782607,1.817622442916667,0.13386678345833333,0.9757446131875002,0.8387505589996257,0.008091338096048808,-3.75323908817741,3.75323908817741,0.9267168233770724,0.03205941370482217,0.03455732708189938,4.347336025137576,4.228169582006711,1.5429632875239425,0.4932544726789333,0.657802686901241,Lamp5,L2/3 IT,False,protein_coding,Q3,0.7-0.9
CSNK2A2,0.8928370866924524,0.8043478260869565,0.19685476666666668,0.4693553045833334,0.33310503562500005,0.002926586545428197,0.05037976314482766,1.2493091521151556,1.2493091521151556,0.43174584677630506,0.1424452798856008,0.32916613977172055,4.535597478903645,4.4302458716001905,1.624929055142683,0.26902525248790393,0.4681495683434573,L6b,L6b,True,protein_coding,Q5 (best),0.7-0.9
CSPG4,0.990560761129018,0.6187378518674822,0.02269322878666667,0.12309983416666669,0.07289653147666668,0.004873796556414225,0.08283225739690722,2.388954467748689,2.388954467748689,0.011470980240781239,0.052356020942409806,4.1982282011161285,1.8507788030162442,2.939166900153605,14.427475397082599,3.011589012229087,2.2887617024884634,OPC,OPC,True,protein_coding,Q5 (best),>0.9
CSRNP1,0.8300231616012752,0.7295652173913043,0.0207685529625,0.36109884375,0.19093369835625001,0.00024684072338086954,0.04851309514577672,4.056066155557193,4.056066155557193,0.05457273329789659,0.13271213414212713,2.3880800217388307,4.236810895200027,4.36946445569475,3.451031476743405,0.7405603637302606,0.597120100937558,Endothelial,Endothelial,True,protein_coding,Q4,0.7-0.9
CSRP1,0.9704241204526624,0.8704347826086956,0.07345330389583334,1.23516805,0.6543106769479167,0.025739962479004366,1.0555140233413078,4.053395202105707,4.053395202105707,0.07730348207979695,0.5896395045782369,7.530182425059351,2.9701846426212786,4.261798315742585,8.584089027420413,2.1382127602814034,0.8142621576681088,Oligodendrocyte,Oligodendrocyte,True,protein_coding,Q5 (best),>0.9
CTBS,0.2811448156135157,0.4017391304347826,0.08223766082499999,0.05829537425833333,0.07026651754166666,0.004610882024563298,0.0009795252288378883,-0.48931686064627056,0.48931686064627056,0.15792080289583516,0.02186498143321706,0.13758413646795184,4.216485834639778,4.367728183803967,3.6661059783980066,0.8083129814997078,0.525571752447416,Endothelial,L2/3 IT,False,protein_coding,Q1 (worst),0-0.3
CTDSPL2,0.6026650212952518,0.5347826086956522,0.38779322124999993,0.190028563375,0.28891089231249995,0.0012950347069657154,0.005345489067789984,-1.0252146931795965,1.0252146931795965,0.6311952397250684,0.05616163479945749,0.0888359026934168,4.578797906809441,4.482821830587268,1.1111219237177423,0.09084453113546154,0.3766458051783864,L4 IT,L2/3 IT,False,protein_coding,Q2,0.5-0.7
CTNNA3,0.8647003787718859,0.4356521739130434,0.8998615900000001,0.061335271125,0.48059843056250007,0.562219766910849,0.006520687461495169,-3.853184846222947,3.853184846222947,0.7973678652328593,0.04635929607675891,0.05806758775697633,4.2201160192154745,3.8766731478247554,4.22827915124147,0.8157097209498934,1.2888272212383025,Oligodendrocyte,Oligodendrocyte,True,protein_coding,Q4,0.7-0.9
CTNNB1,0.5836462551378645,0.551304347826087,0.5507604566666666,1.6145378125,1.0826491345833333,0.06373710039661992,0.19475040764578375,1.549900546968654,1.549900546968654,0.6956512239354449,0.44560278617071275,0.6396354027105026,4.467664354181712,4.533978633776011,2.7850623287001053,0.4487368106012335,0.2675772981760545,Endothelial,L4 IT,False,protein_coding,Q2,0.5-0.7
CTSO,0.7772307713166811,0.5652173913043478,0.04895419741666666,0.29692596583333336,0.17294008162500002,0.003750712591523555,0.017739628032509617,2.576276056503125,2.576276056503125,0.0567649650772468,0.11490647415642989,1.9892070219859046,3.8403614123579395,4.463829879104919,4.718034860916055,1.2246874163220456,0.43911914681200587,OPC,OPC,True,protein_coding,Q3,0.7-0.9
CTSV,0.0765771453734487,0.2568009252430215,0.0058792764041666655,0.030053611770833336,0.017966444087500002,3.755663677126727e-05,0.0004478534304002708,2.174432346270066,2.174432346270066,0.010225559528925067,0.011808935120049867,1.0519685089746849,3.937419210865206,4.189880265543273,3.9647042250778353,1.0204171892245248,0.6893338064317422,Oligodendrocyte,L5/6 NP,False,protein_coding,Q1 (worst),0-0.3
CTXN2,0.4854654220398515,0.49836922247931,0.02389943028333334,0.07838029795833333,0.05113986412083334,0.00031444221341362424,0.00237706538859043,1.672668244800636,1.672668244800636,0.06985280729482929,0.018036303249763606,0.25456017818336835,4.144247967615233,4.275674301425153,2.753619405140952,0.7263420228180375,0.6089364223590743,Pax6,L5/6 NP,False,protein_coding,Q2,0.3-0.5
CUL1,0.506286313655437,0.4121739130434783,0.5843895270833334,0.7464517058333332,0.6654206164583333,0.007986327329802432,0.08793411107027527,0.35258343183437546,0.35258343183437546,0.7745934174785263,0.19922965149799932,0.2568738297775914,4.567449943751725,4.472510854316576,1.2016377218544225,0.14970262857571526,0.3888976072775148,Pvalb,L4 IT,False,protein_coding,Q2,0.5-0.7
CUX2,0.8476251051179133,0.6,0.26541313137499994,0.20202780904166664,0.2337204702083333,0.17474955326293617,0.08814368974356811,-0.3919878447281986,0.3919878447281986,0.3746531394066678,0.0555619623128924,0.1479076213781968,3.2930766935900015,3.6925365962468177,6.1861577514798665,1.5418564019674108,1.4386089449592572,L2/3 IT,L2/3 IT,True,protein_coding,Q4,0.7-0.9
CWC27,0.8017449724720791,0.8069565217391305,0.5653822762499999,0.5021940258333334,0.5337881510416667,0.01233605403119684,0.04202432745220971,-0.17066132606553558,0.17066132606553558,0.7566404230063706,0.1394699817791835,0.18408466278205798,4.557352165345399,4.465085479762227,1.3563346999241914,0.19231104979147612,0.3996107300644401,L5 ET,L4 IT,False,protein_coding,Q4,0.7-0.9
CXCR2,0.2450472901546163,0.2353264248307232,0.00047624818125000006,0.031974446791666666,0.016225347486458333,2.9806915391978696e-07,0.00039462216142601005,4.481341268434517,4.481341268434517,0.0012672701980291743,0.012131835689738737,5.350855711985427,3.8482469093818206,4.288153903118802,5.6776496088718655,1.1222341605903812,0.6081994084475391,Microglia-PVM,L6 CT,False,protein_coding,Q1 (worst),0-0.3
CXCR6,-0.2849977433506865,-0.2014586843702425,0.00037346904441666666,0.034694589104166666,0.017534029074291666,1.5081218984195708e-06,0.00034558316142842944,4.699809094507206,4.699809094507206,0.00016751272732569574,0.010009917660354735,8.573711811505001,1.6512757515319358,4.403890274129658,15.915905451506104,3.219006915920716,0.5245330231672758,VLMC,L5/6 NP,False,protein_coding,Q1 (worst),<0
CYB561A3,0.2481596901343437,0.3608695652173913,0.060077996333333335,0.22824546825,0.14416173229166668,0.00020359340288848973,0.01059546259267384,1.9081685744035681,1.9081685744035681,0.1411185480288553,0.07973337638674677,0.5610342737990678,4.549763512565706,4.436094825532023,1.868174237657249,0.23250093714920533,0.4414851448161662,Microglia-PVM,L2/3 IT,False,protein_coding,Q1 (worst),0-0.3
CYB5D1,0.6440778473915998,0.7008695652173912,0.03429967058333334,0.4082569989583333,0.2212783347708333,0.0002089610095517747,0.032833444290407514,3.5352804638990363,3.5352804638990363,0.10142531481470693,0.10173674377840428,0.9932773354170469,4.416205033985173,4.43287076585613,1.6545141406569435,0.4125731652409475,0.4344930960686777,L5 ET,L5/6 NP,False,protein_coding,Q3,0.5-0.7
CYBB,0.9954678325157148,0.4347826086956521,0.05487724929999999,0.15060195175,0.10273960052499999,0.04584267742072727,0.13895963815725598,1.4399554198685112,1.4399554198685112,0.03664887147403987,0.05230989228959711,1.3894146156722518,1.5477264876009398,3.069740525047071,19.310315540906675,3.819451063100121,2.423103886742102,Microglia-PVM,Microglia-PVM,True,protein_coding,Q5 (best),>0.9
CYFIP2,0.8980014464468695,0.6878260869565217,0.70887945625,1.98413611625,1.3465077862500001,0.08444148137827971,0.7745544994628922,1.4835919647919156,1.4835919647919156,0.8395665061949973,0.36111815854420337,0.4296128335863409,4.4198480985316095,4.396490488094374,1.4670423734684157,0.40129507387240937,0.4342230017814683,Lamp5,L6b,False,protein_coding,Q5 (best),0.7-0.9
CYP2E1,0.7087742547446396,0.6634782608695651,0.09195192272916668,0.23022014691666667,0.16108603482291667,0.002177132062694356,0.007534741478876585,1.314710496732556,1.314710496732556,0.26410202253414267,0.06817814885716562,0.257177022662605,4.35881161120369,4.486370926728656,1.775636606108842,0.49675228006840233,0.3691043371874517,L5 IT,L2/3 IT,False,protein_coding,Q3,0.7-0.9
CYP39A1,0.2545236601399665,0.3930434782608695,0.02624119585833333,0.056634843458333334,0.04143801965833333,0.0015455017024333616,0.000932450919768308,1.0811512271022465,1.0811512271022465,0.04956191780223896,0.018889683326798412,0.3735950720991431,3.6279024255917203,4.377610371155964,6.868602748634325,1.4665923601529816,0.5278221161740416,VLMC,L6 CT,False,protein_coding,Q1 (worst),0-0.3
CYP3A5,0.8852290997601813,0.5113043478260869,0.10211459983333333,0.06708426641666666,0.084599433125,0.0026337666363474067,0.0038958840081655187,-0.5988552664043817,0.5988552664043817,0.21293052591720443,0.016860022603039954,0.07881073788209698,4.449443576714027,4.150733301559399,2.976525398876239,0.4919932034374205,0.9108369308437818,Lamp5,Lamp5,True,protein_coding,Q4,0.7-0.9
CYP46A1,0.8223987065903202,0.6713043478260868,0.38260463795833327,0.32172556308333333,0.3521651005208333,0.041161585687940684,0.048079116162904514,-0.24931230512785751,0.24931230512785751,0.6403064754592132,0.07915676822658803,0.12343048332687913,4.342804037715851,4.253017455763278,2.2873061201503377,0.5191036891970661,0.6671922073842145,L2/3 IT,L2/3 IT,True,protein_coding,Q4,0.7-0.9
CYP4B1,0.1139712200965732,0.2152510555088283,0.004316700489166667,0.08331146125000001,0.04381408086958334,0.0002148643705773723,0.0015780915489103005,3.987125662519524,3.987125662519524,0.0017552420558909782,0.01997370666789668,7.2493473396251815,1.751127651318864,4.4379914617415,16.415689524403334,3.3242110085479823,0.4667879564215858,Endothelial,Pax6,False,protein_coding,Q1 (worst),0-0.3
CYP4F3,0.3497707406932022,0.6393074055648571,0.00296518278875,0.04518347695833333,0.024074329873541665,3.096736697145411e-05,0.0007127108130476319,3.5419175130297877,3.5419175130297877,0.013051426407288779,0.014346011024748131,1.0209647482697235,3.177527105697431,4.344985310275553,8.92515938660107,1.8372107031855096,0.5784093748473197,Astrocyte,L4 IT,False,protein_coding,Q1 (worst),0.3-0.5
CYP8B1,-0.2557959404075518,-0.1069034707067127,0.0010684139287500001,0.02761963119166667,0.014344022560208336,5.656135221321122e-06,0.00048677475107035195,3.79040825059834,3.79040825059834,0.0018936221349861167,0.006665590331434339,2.30354552892108,3.011478195238999,4.152442119403691,10.949188966196356,2.17910746132036,0.7819958417950401,Microglia-PVM,Chandelier,False,protein_coding,Q1 (worst),<0
CYSLTR1,0.3716523520706687,0.3295652173913043,0.032634111566666665,0.07083824270833333,0.0517361771375,0.007305747087476077,0.0009275231256811417,1.0948269092284684,1.0948269092284684,0.021310532180650762,0.020481121848836294,0.9180023893199168,2.4899159718350408,4.444637111000744,12.136954891229983,2.5640047182076855,0.42087476933245066,Microglia-PVM,Microglia-PVM,True,protein_coding,Q1 (worst),0.3-0.5
CYTH3,0.7475311912003235,0.7626086956521738,0.55357725375,0.5136406429166667,0.5336089483333333,0.06371433167053976,0.12122961606547758,-0.10782304867687907,0.10782304867687907,0.7017399474156567,0.12242544456489986,0.17421159137903347,4.424675480939252,4.327863907368688,1.781836217651853,0.446373728678805,0.6635952689990002,VLMC,VLMC,True,protein_coding,Q3,0.7-0.9
CYTIP,0.9710327600987512,0.2951993211488001,0.006361751422083332,0.06965450779166667,0.038008129606874996,0.000711994525328358,0.007298506403462181,3.262660666718101,3.262660666718101,0.004275216127834047,0.02537075904698167,4.8094255158790356,1.132325590253735,4.048520971006524,20.684599455303317,4.106009300264291,1.2006766537515299,Microglia-PVM,Microglia-PVM,True,protein_coding,Q5 (best),>0.9
CYYR1-AS1,0.1256254054569581,0.308695652173913,0.04793044899166667,0.04514619432083333,0.046538321656250006,0.001733033083645605,0.0013166114785588038,-0.08452084753631607,0.08452084753631607,0.08903665615465806,0.010309753903637257,0.11450618385836045,4.122371424792514,4.132545181552079,4.2947934836953,0.850257020598645,0.7868029310675181,Endothelial,Lamp5 Lhx6,False,antisense,Q1 (worst),0-0.3
DAAM2,0.9425952079473064,0.5739130434782608,0.16815856537500004,0.3623170094583333,0.26523778741666665,0.17076062857835428,0.31700914406066966,1.1028526800609408,1.1028526800609408,0.09316620904134101,0.31189888599302373,3.312216655723003,2.262112090101082,3.626068608839219,9.475472132190813,2.4056540671406856,1.5212670854920363,Oligodendrocyte,Oligodendrocyte,True,protein_coding,Q5 (best),>0.9
DAB1,0.8503994379134383,0.8556521739130434,1.663624139583333,0.48097303816666664,1.0722985888749998,1.2476750902550067,0.14590956484502812,-1.7881721149976035,1.7881721149976035,0.8212493536199581,0.09285697811195968,0.11293043613005743,4.216988042715677,4.120731591651618,1.984359580660339,0.6572851735333121,0.7774624926276966,Sncg,Vip,False,protein_coding,Q4,0.7-0.9
DACH1,0.8755811073351651,0.8452173913043477,0.30199997329166667,0.107796162875,0.20489806808333333,0.1853138328740565,0.017780213946349127,-1.4776899913647736,1.4776899913647736,0.3270431090360441,0.031067647669349163,0.0947059908090786,3.4650492269000894,3.709866572851367,5.525921680755491,1.3954211846946487,1.2109424016281078,Endothelial,L6b,False,protein_coding,Q4,0.7-0.9
DACH2,0.4898542446080682,0.7747826086956522,0.1323792341875,0.08559550645833335,0.10898737032291667,0.0197251387267378,0.004992010701140778,-0.6231700019385576,0.6231700019385576,0.28926534744319954,0.024517378969946865,0.08446540100603823,3.8912152415836383,4.137488964614098,3.9100951382363878,1.0386003531343821,0.8080627460439889,Sncg,L2/3 IT,False,protein_coding,Q2,0.3-0.5
DACT2,0.9492844013620924,0.4874865021562442,0.011208065544166666,0.0367827643625,0.023995414953333332,0.0019944229319424243,0.0038361833944116487,1.6298936468320189,1.6298936468320189,0.003488634625609028,0.015406970039440132,3.43244022392437,1.1973802242014144,3.5436734807850137,19.5936523688779,3.9006435445549035,1.6484038216119319,Endothelial,Endothelial,True,protein_coding,Q5 (best),>0.9
DAPK2,0.4705316224426497,0.2834782608695652,0.07791961460833333,0.06696099008333334,0.07244030234583333,0.015674341195308507,0.0016739357712459257,-0.21567704045864552,0.21567704045864552,0.15030261538354173,0.03208247803122852,0.21204179418777158,3.459536876118597,4.336548850426331,7.35264930248677,1.5729182426014556,0.5981441033671638,Oligodendrocyte,L4 IT,False,protein_coding,Q2,0.3-0.5
DAPP1,0.8856933701717935,0.5056572846321812,0.00648420530625,0.05089301022916667,0.028688607767708332,0.000671544793807546,0.0023677291910567883,2.7936191865442255,2.7936191865442255,0.004530126799851423,0.014530525635998914,2.6275212417171527,1.3832662927035198,4.138633158353002,19.747115329087517,3.9123620103034167,0.9359791447952045,Microglia-PVM,Microglia-PVM,True,protein_coding,Q4,0.7-0.9
DBF4,0.7490866876833024,0.7347826086956522,0.08424709308333334,0.15109843558333333,0.11767276433333333,0.001344806481078846,0.0068160446623263225,0.8352827698778855,0.8352827698778855,0.2333670786509476,0.04331480499112077,0.1848160809975844,4.4508591760255545,4.374160197259933,1.8952649184234909,0.4261213254811977,0.5348900793330428,L5 ET,L2/3 IT,False,protein_coding,Q3,0.7-0.9
DBNDD1,0.901782492151142,0.8945423129493375,0.04113059748333333,0.3716018630833333,0.2063662302833333,0.0004911836795482935,0.03591396683307036,3.144694607038751,3.144694607038751,0.14247321617157668,0.09200359803492475,0.6412597451283139,4.309014588885626,4.378601524050772,1.9853561581032046,0.5274912292695291,0.4992431365658372,L2/3 IT,L5 IT,False,protein_coding,Q5 (best),>0.9
DBP,0.3932927508722059,0.3704347826086955,0.09443961362500002,0.18954428170833335,0.14199194766666667,0.0026732947793791048,0.013850718049265569,0.9974662054918356,0.9974662054918356,0.20005389539929355,0.04698203288973035,0.23367879939070027,4.397508729869124,4.300426209339832,2.502035543455983,0.5359540050905923,0.6078322719956115,Lamp5,Lamp5,True,protein_coding,Q2,0.3-0.5
DBX2,0.8231430519808782,0.4718649096357771,0.009215772676666666,0.056802214875,0.033008993775833335,0.0005055602872892741,0.0015892255257975191,2.500326447832919,2.500326447832919,0.015993823878574707,0.022210946329312253,1.3070010898085824,2.41997172789282,4.281681328080391,10.230059193918855,2.3884327610238136,0.6870459640580864,OPC,OPC,True,protein_coding,Q4,0.7-0.9
DCAF10,0.5182770095270826,0.5599999999999999,0.5802662520833333,0.16715031316666665,0.37370828262499994,0.009601935776681383,0.0052620536576382295,-1.7894476833523199,1.7894476833523199,0.7718913643551308,0.05427036003413682,0.07021731971273583,4.5631052317292315,4.453243911830201,1.148173786788343,0.16531428480003857,0.42484326586802224,Lamp5 Lhx6,L2/3 IT,False,protein_coding,Q2,0.5-0.7
DCAF13,0.2447037849560729,0.2130434782608695,0.07894173625,0.08142445254166666,0.08018309439583333,0.00012883911953625397,0.001500614283547549,0.044123492722687514,0.044123492722687514,0.17547322345475214,0.028853472334339936,0.1635005683552779,4.570849779999522,4.410883791425288,1.2894640381056985,0.1407587810385071,0.465734047139072,Endothelial,L6 IT,False,protein_coding,Q1 (worst),0-0.3
DCHS1,0.6077885978447739,0.646086956521739,0.06549867329166667,0.16081610741666666,0.11315739035416666,0.001186518146405134,0.00876514354797364,1.2829577599817374,1.2829577599817374,0.10135248319413051,0.051341190580530424,0.5016115777391772,4.3700019800015415,4.352649783243292,2.1568711685336366,0.514828980768417,0.5699126120357711,Sst Chodl,Pvalb,False,protein_coding,Q2,0.5-0.7
DCHS2,0.6665940912280348,0.6095652173913042,0.26074444629166665,0.10459436429166667,0.18266940529166667,0.0625641683608651,0.006880622689350769,-1.3096260880531665,1.3096260880531665,0.22148824133493367,0.02834605715340032,0.12740474275549774,3.908364867623103,4.187032698828828,3.267860206107225,0.9390875182135411,0.7763613098198936,L6b,L6b,True,protein_coding,Q3,0.5-0.7
DCLK1,0.8431959593435749,0.8878260869565217,1.6487815806666666,0.5228992318333333,1.08584040625,0.8990438645160406,0.17529958320382455,-1.6549137827923925,1.6549137827923925,0.9216186099367036,0.10538090735060751,0.11421936021628393,4.285364159041118,4.088098217296933,1.7046387665633518,0.5629704646070601,0.7838459794563137,L5/6 NP,L5/6 NP,True,protein_coding,Q4,0.7-0.9
DCN,0.0120720777485985,0.1017391304347825,0.15073988494583332,0.04622532908333334,0.09848260701458333,0.24597722194386537,0.0006146023624262403,-1.6839675939495438,1.6839675939495438,0.0700640189945009,0.012616186544272042,0.17753269126600216,1.8496619435931898,4.383734848187302,16.139914136688148,3.2209023914591803,0.5250194566169374,VLMC,L6b,False,protein_coding,Q1 (worst),0-0.3
DCTN5,0.8493711910414277,0.8739130434782607,0.22899482770833335,0.6534268891666667,0.4412108584375,0.003785236463809918,0.08643471382097903,1.5086306099612112,1.5086306099612112,0.4805138999140894,0.16613234310490757,0.3450208667590874,4.528302174364381,4.430799483938771,1.3165914401525514,0.2630141607339481,0.4404589044148106,L2/3 IT,L6 IT,False,protein_coding,Q4,0.7-0.9
