compartment,stratum,celltype,scz_coef,scz_se,scz_pval,sex_coef,sex_pval,age_coef,age_pval,r_squared,n,ctrl_mean,scz_mean,scz_pval_fdr,scz_pval_fdr_stratum
Neuronal,L6,L5 IT_3,0.00015529347492636753,0.0001691739233527996,0.3695822855453562,0.00013743063859760965,0.427484541597171,1.050442249717479e-05,0.29726608774943153,0.14617974419248936,24,0.000411866120921125,0.0006058536180733001,0.6518178429956387,0.6101040904240801
Non-neuronal,L5,Pax6_4,8.339823694217578e-05,9.134594088300116e-05,0.3721212071023906,1.6004336104072746e-05,0.8630781690108738,8.009040286046746e-08,0.9880924509156361,0.04397629577596218,24,4.957366646836666e-05,0.0001345132991973,0.6179126077014747,0.707406169079123
Neuronal,L4,Sst_3,-0.0004214162199924435,0.0004615766765147962,0.37212144953463433,-0.0006761496762961857,0.15966515156445865,-1.2518420892030697e-05,0.6452268668883299,0.16102264648253495,24,0.0023310800522457252,0.0018208535877152667,0.6518178429956387,0.6215418384853968
Non-neuronal,L5,L2/3 IT_13,-0.00020735238617086412,0.00022720860920616738,0.37231903635743313,5.040802453811725e-06,0.9825708845852879,1.0025199434805784e-05,0.45582464034099923,0.058624346258714266,24,0.0004866783320816334,0.0003057446966495167,0.6179126077014747,0.707406169079123
Neuronal,L4,Sst_10,0.0003368350503563542,0.00036942453202638685,0.3727426851397605,-0.0010533089585158053,0.010055430368298965,-8.892352534840718e-06,0.6826440340880293,0.3131170282953636,24,0.0022138775861862835,0.0024398760557593,0.6518178429956387,0.6215418384853968
Non-neuronal,L4,L2/3 IT_12,-0.0003975782112300146,0.0004368636592738903,0.37362157674972885,0.0006686376420623815,0.14265678274466512,-4.239544803159176e-06,0.8688402741692004,0.13044725604791485,24,0.0012795293244906418,0.0009266763639096333,0.6179126077014747,0.5660932981056498
Neuronal,L5,L5 IT_6,0.0038952466280575866,0.004288663982206548,0.37455283388566385,0.0015090293839496068,0.729382513731275,-6.976180977375434e-05,0.7820736794179838,0.047695330471088204,24,0.05785200891551767,0.0616920923655578,0.6518178429956387,0.7072110141557912
Neuronal,L2/3,Vip_4,-0.00012223546168486498,0.00013472904535220663,0.3750669527787721,-3.530401659340211e-05,0.7965571013060266,-2.860320756483106e-06,0.7182653317502177,0.0578005018046015,24,0.0005288177073302197,0.00039622247910075836,0.6518178429956387,0.6510596161442836
Neuronal,L5,L5 ET_1,3.7030752059319106e-05,4.0961698517286435e-05,0.37673857763439345,6.995988715171275e-06,0.8664911056502157,-5.646542579804369e-06,0.027608830967116367,0.23051409229869813,24,0.00010418268731949167,0.00012715307134811567,0.6518178429956387,0.7072110141557912
Neuronal,L6,OPC_1,0.0005270830423926676,0.0005840322048440049,0.3775380575766818,-0.0005597337612061053,0.35069132616691323,-1.428427211781188e-05,0.6778447681955654,0.0831606622518134,24,0.0011154770807184418,0.001558871763985075,0.6518178429956387,0.6116606146705746
Neuronal,L2/3,Pax6_3,-0.00012944949795683472,0.00014603865393428208,0.38593358973137537,-0.0001674902062185571,0.2663241618169149,7.302095165390759e-06,0.39900431582732077,0.11359414432283577,24,0.0005337228386274156,0.0004092525902812814,0.6534182143259697,0.6575164862090098
Neuronal,L4,Lamp5_1,1.5440774673872726e-05,1.744430612815529e-05,0.38659577697911574,-2.1995972714485892e-05,0.22315558043482692,1.649903953551199e-06,0.11870888414128768,0.19458940359333776,24,0.0,1.7886527867208333e-05,0.6534182143259697,0.6215418384853968
Non-neuronal,L5,L5/6 NP_4,2.5179758209860836e-05,2.8446980136883027e-05,0.38659577697911585,-3.586952638319527e-05,0.22315558043482692,2.6905504093787086e-06,0.11870888414128768,0.19458940359333776,24,0.0,2.9168125072916666e-05,0.6249480605301498,0.7108373963809549
Non-neuronal,L2/3,Sst Chodl_1,8.646462644901058e-05,9.768392097485548e-05,0.38659577697911585,-0.00012317215970768648,0.22315558043482692,9.239065528359903e-06,0.11870888414128768,0.19458940359333787,24,0.0,0.00010016025641025,0.6249480605301498,0.5362457551645801
Neuronal,L5,Vip_11,1.0565217977021986e-05,1.193611723469544e-05,0.38659577697911596,-1.5050556157548327e-05,0.22315558043482714,1.12893266552971e-06,0.11870888414128773,0.19458940359333743,24,0.0,1.2238703676499999e-05,0.6534182143259697,0.7132025540821623
Non-neuronal,L4,L5 ET_1,5.955179569998289e-05,6.727899192970418e-05,0.38659577697911596,-8.483380536158836e-05,0.22315558043482714,6.363329900327574e-06,0.11870888414128773,0.19458940359333765,24,0.0,6.898454746136666e-05,0.6249480605301498,0.5685232014398763
Neuronal,L4,L2/3 IT_7,0.004205291085638038,0.0047584230591338995,0.3873277049423107,0.003636969470125479,0.45490620902185497,-0.00013031071705599245,0.6420282012531291,0.07012362618936374,24,0.030113188012862946,0.03428362076144623,0.6534182143259697,0.6215418384853968
Neuronal,L6,Vip_9,-0.00010306945629663444,0.00011668160331552802,0.38754798867078166,-3.29297050563399e-05,0.7813016375721746,7.825705285400168e-06,0.26130626316771066,0.08692045373518553,24,0.00035152407257770836,0.00026600513656651665,0.6534182143259697,0.6116606146705746
Neuronal,L6,Pax6_4,0.00011253962773779652,0.00012757256873186215,0.3881692362332493,-8.576867066704199e-05,0.5103078691499883,-2.0246179772627187e-06,0.7872431538059091,0.05737106256026214,24,0.00018290872788311667,0.0002830504571109584,0.6534182143259697,0.6116606146705746
Neuronal,L4,L4 IT_2,0.0012472267595762412,0.0014290097918056063,0.39313546477737316,0.000627722568090445,0.6660929345080107,-0.00019689854106117404,0.02767141026584823,0.22979010998576666,24,0.006815949061274283,0.007604862485039416,0.6574988043481883,0.6215418384853968
Neuronal,L4,Pax6_1,0.0003077106466709066,0.00035310098844742327,0.39384829369371677,-0.0005400911120120801,0.14289797346329475,2.939619532401035e-05,0.16676440699122647,0.19386593619130232,24,0.0022954706966781,0.0026344078838882665,0.6574988043481883,0.6215418384853968
Neuronal,L5,Pax6_4,0.00011156175104060429,0.00013039727582070545,0.40237888700066016,0.00019985732492789325,0.14212882866331816,-5.374642961730189e-06,0.4856452411498593,0.14466148546332225,24,0.00031314744368021654,0.00042742573105072505,0.6669491218790315,0.7297379815096718
Neuronal,L2/3,Sst_4,3.998041920412261e-05,4.6774209802200206e-05,0.402810855788326,-3.305508536697902e-05,0.4891706011636735,-1.0749190578689576e-06,0.696225763851023,0.06099530081756277,24,4.6636670720125e-05,8.107487605359252e-05,0.6669491218790315,0.6737927042277453
Non-neuronal,L6,Sst_11,0.0001158367074276935,0.00013575557717847948,0.4036112196110544,1.64267254489922e-05,0.9051742983456472,-9.706009439736985e-06,0.2321266553137112,0.09060798320766561,24,0.000263287263674325,0.0003553219470757167,0.644816653347354,0.6685529124282843
Non-neuronal,L6,Pax6_3,-5.0468021729864183e-05,5.9309700308325806e-05,0.40488487535764095,5.046002444427862e-05,0.406313543024691,1.1814608760536947e-06,0.7349231577221719,0.06882086715139002,24,5.5704099821741666e-05,1.25050020008e-05,0.644816653347354,0.6685529124282843
Neuronal,L6,Sst_5,-0.0005099076485517608,0.0006183150720890495,0.4192847472995118,0.0005053702210299322,0.4247070804560793,4.357705881745463e-05,0.2386132378947801,0.12243955185687794,24,0.0031588943369656917,0.0028041107126996916,0.6858431399072074,0.6360170700316385
Neuronal,L2/3,Astro_5,0.0030177581520861546,0.003681302568796933,0.422019322656942,0.0011325917901185388,0.7621984949930213,-3.7074514595286716e-05,0.8639375454145042,0.038515087235489465,24,0.018977189433375292,0.021993183660120885,0.6858431399072074,0.6811830664017252
Neuronal,L2/3,OPC_2,-0.0002830414760325204,0.0003452902347975708,0.42203733461846016,0.000411590998452326,0.2485512714188827,3.330497675490068e-05,0.11200780876477702,0.20082494498903125,24,0.0025642461108830914,0.0024018747911059755,0.6858431399072074,0.6811830664017252
Neuronal,L5,Oligo_2,2.5725017177728764e-05,3.14173361062358e-05,0.4225412887447192,9.211649529712056e-06,0.7730358859000124,-2.7582970258826736e-06,0.1458626263334209,0.11843160545958697,24,3.336997420819166e-05,5.270944522627404e-05,0.6858431399072074,0.7535319649280826
Neuronal,L6,L5/6 NP_1,-0.0002333165059679408,0.000285049274895938,0.42271025207152135,-0.00024408885799334694,0.4033309546085806,1.418661631778385e-05,0.40115776479851983,0.08611978570972112,24,0.0014469656216597416,0.0012300990025098082,0.6858431399072074,0.6360170700316385
Neuronal,L6,L6b_3,0.0005188769874565648,0.0006363157585549609,0.42442593709366994,-0.00030600867574403937,0.6367873414661579,-0.00015680739550711866,0.000394441981276054,0.48968511961370864,24,0.004327621838458716,0.004414344257254816,0.6858723143433706,0.6360170700316385
Neuronal,L4,Sncg_3,0.00011056889104598351,0.00013611352614575694,0.42616706607464394,-0.00023011884238857173,0.1073972690595408,4.4617963620555174e-06,0.578361418662721,0.15055660394170045,24,0.0008406110857093833,0.0009435743317885832,0.6859422099368772,0.6621980565159852
Neuronal,L6,Oligo_3,0.00018414628424896095,0.000228322509322513,0.4294307981087484,0.00019773335062144004,0.3981077344907149,-1.1560073109642397e-05,0.3932033627909971,0.08680928384480957,24,6.948983454605001e-05,0.00024013477508245834,0.6870258546593183,0.6360170700316385
Neuronal,L5,L5 ET_2,-0.0008628920331681601,0.001071809742006141,0.4302414386851672,-0.00028500131495265207,0.7936253893275005,3.8124650147749476e-05,0.546727362662831,0.046004346587739664,24,0.00878022951185631,0.007992457295158592,0.6870258546593183,0.7546858022838179
Non-neuronal,L5,L5 IT_6,-0.00010990546469259625,0.00013888009248380647,0.4380135816703491,0.00019083854207513015,0.1858431308774059,-4.0522298814774126e-06,0.6205218098065064,0.1135322637699655,24,0.00034609146317021673,0.00024158042749125,0.666439468026509,0.7802116923503094
Neuronal,L6,L2/3 IT_8,-0.0012541041340315567,0.0015889867279975404,0.4392241212892183,0.0018717809535419062,0.25398416688929687,-0.00014342368670520702,0.1354541145605805,0.1751248060739834,24,0.01063406535616695,0.009163997540741717,0.6948792267533166,0.6360170700316385
Neuronal,L5,Astro_1,0.00011335839548152594,0.00014362873982542892,0.4392251482561407,0.00011766572040995743,0.42364817813497657,-1.8252819015317177e-06,0.8288387336275646,0.0644336251404859,24,4.8326925527524837e-05,0.00016675723331190833,0.6948792267533166,0.7580175945710815
Non-neuronal,L4,L2/3 IT_5,0.00015946914752817918,0.00020248203378931833,0.44018172646522113,-8.379141107618063e-05,0.6842837806591322,-4.3591302388715504e-07,0.9707680875094994,0.03627678498180997,24,9.759927600302499e-05,0.0002489553381662417,0.666439468026509,0.6043356360361476
Neuronal,L6,L5 IT_1,9.516403802018495e-06,1.2086917815595959e-05,0.4403195100219036,1.0714282190241536e-05,0.3872864117323186,5.428218446123547e-07,0.4479474184191995,0.11410905042169595,24,0.0,1.18169786349e-05,0.6948792267533166,0.6360170700316385
Non-neuronal,L6,Pvalb_8,0.000742482379655207,0.000947475210890792,0.44243170426845224,-3.008101007172725e-05,0.9750605974279813,3.998769317979953e-06,0.9427329227306815,0.03146939383599856,24,0.004009922336494816,0.0047602681070753414,0.666439468026509,0.6685529124282843
Non-neuronal,L6,Vip_9,2.6603715495409257e-05,3.408842461519967e-05,0.44427560206162386,2.9998502740655407e-05,0.3906672501163959,1.6619286907883499e-06,0.4106674226069267,0.11868476143908913,24,0.0,3.341352579524166e-05,0.666439468026509,0.6685529124282843
Neuronal,L2/3,L5 ET_1,3.255306959353899e-06,4.171157442366236e-06,0.4442756020616242,3.6707028670000557e-06,0.3906672501163959,2.0335836300785867e-07,0.4106674226069267,0.11868476143908868,24,0.0,4.088574886337618e-06,0.6983943316455103,0.7047130239598177
Non-neuronal,L2/3,Pax6_1,0.0003748223642360195,0.0004826196735151212,0.4464590857902677,-7.923291876761111e-05,0.8716173127582363,-1.407278607211197e-05,0.620744877069644,0.03811103274340921,24,0.000913994702715,0.0012457188985067083,0.666439468026509,0.5999293965306722
Non-neuronal,L4,Sst_10,-4.193835349229492e-05,5.4138726583586966e-05,0.44761080514347984,-3.764564570384358e-05,0.4960853271776672,-3.046980104232568e-06,0.34360507468990886,0.11570323290836637,24,5.2977325704591665e-05,0.0,0.666439468026509,0.6043356360361476
Neuronal,L4,Vip_23,-7.280546302101894e-06,9.398545074046746e-06,0.44761080514347984,-6.53532730295937e-06,0.4960853271776672,-5.289592433456917e-07,0.34360507468990864,0.11570323290836626,24,9.196924548425001e-06,0.0,0.7009099429378521,0.6849801715074464
Non-neuronal,L4,Pax6_1,0.00029613946241856205,0.00038385478587280275,0.449437375969748,-0.0003671316466143375,0.3516566824161099,1.5397897489980603e-05,0.497262206193238,0.08600642834304373,24,0.0002611551838193,0.0005666322231773499,0.666439468026509,0.6043356360361476
Non-neuronal,L6,Sst_10,-0.00012445951993973284,0.00016155108778773426,0.45006589148749754,-3.580626632699495e-05,0.8273404983204209,-9.228445148625056e-06,0.3365896423658503,0.09086003497044781,24,0.0002893051183930667,0.00013792930850731669,0.666439468026509,0.6685529124282843
Non-neuronal,L5,L5 ET_2,-0.00012010918793420498,0.00015667450808114333,0.45226451133224455,-2.1841764681513026e-05,0.8908406313060298,-5.866640087407718e-06,0.5260065154179523,0.059069279485530646,24,0.0004348702961059583,0.0002977268078216167,0.666439468026509,0.7811841559375132
Non-neuronal,L6,Pax6_2,-1.976278834663003e-05,2.579628869836923e-05,0.4525588945668386,-1.7716242108736404e-05,0.5013546825745478,-1.586088617422985e-06,0.30188792265044145,0.12332547876814026,24,2.5352398336875e-05,0.0,0.666439468026509,0.6685529124282843
Non-neuronal,L6,L6 IT_2,-3.952557669326655e-05,5.1592577396746934e-05,0.4525588945668386,-3.543248421747863e-05,0.5013546825745478,-3.1721772348464914e-06,0.30188792265044145,0.12332547876814015,24,5.0704796673758336e-05,0.0,0.666439468026509,0.6685529124282843
Neuronal,L5,L6 CT_1,-6.837205062136478e-06,8.92457646053269e-06,0.4525588945668386,-6.129174593348469e-06,0.5013546825745478,-5.487289006913177e-07,0.30188792265044145,0.12332547876814015,24,8.771006560708333e-06,0.0,0.7059219822586981,0.7646642365148354
Neuronal,L4,L5/6 NP_1,9.464630135774534e-06,1.247898884211789e-05,0.45702982479884313,-1.420101099355283e-05,0.2699364575850287,-1.870864507705796e-06,0.017728223718132808,0.31030945192887616,24,8.120574287013576e-06,1.1550011550008333e-05,0.7101540354566639,0.6889554075325844
Non-neuronal,L4,Vip_9,0.00010299823477461887,0.00013649756594873443,0.45929508338747216,-2.7018575184668843e-05,0.8455369576616216,1.788458614930686e-06,0.8236225332156015,0.033418608338572464,24,6.038647342995e-05,0.00016577122961390002,0.6717581151585478,0.6043356360361476
Neuronal,L6,Pvalb_14,-0.0001290568796985736,0.00017112753708214,0.4595434397919934,2.4249713280850594e-05,0.889054494102173,1.082716240743673e-05,0.28845321796237844,0.07482619249763978,24,0.0008931927248037418,0.0007942350957218583,0.7103986372084465,0.6474759856387393
Neuronal,L6,Oligo_2,-2.4789277465446357e-05,3.295655693804296e-05,0.4607040667044876,1.788408825772679e-05,0.5944391448196605,3.3401295526443245e-07,0.8630831777925162,0.03989837855380085,24,4.813927408764166e-05,2.5706544240991667e-05,0.7103986372084465,0.6474759856387393
Neuronal,L5,Pvalb_5,-0.0003073821233886908,0.00041272610557786744,0.46507864833243406,-0.000508019319175921,0.23396952139827712,-3.5942820762825857e-07,0.9881728090979234,0.10236710442050467,24,0.002603343341050408,0.002252694157245275,0.7138284609892118,0.7646642365148354
Non-neuronal,L2/3,Micro-PVM_2,-0.00595975730261392,0.008012075501363871,0.46561904772831064,0.008738850568437295,0.2897442303976176,-0.000658331950561224,0.1720940851377298,0.15231434429634794,24,0.04641719708795272,0.039478403140919806,0.6764060490647755,0.6067157288581018
Neuronal,L2/3,Pvalb_3,-4.927624725474002e-05,6.637223157370378e-05,0.46646216262661366,-8.100014903239037e-05,0.23784068065237415,-3.4326229976204117e-06,0.3833115374948839,0.1525146753597787,24,0.00020118007359948333,0.00013625187828488185,0.7138284609892118,0.7132284420983772
Neuronal,L6,L6 IT Car3_3,-0.0014937095751544503,0.0020297799029008593,0.4703366536453105,0.002653314288960968,0.20725787645621127,-9.520129405768944e-05,0.42836949849156136,0.11821473050343212,24,0.008439358328364484,0.006919869588033842,0.7170415398970017,0.6522001597214973
Non-neuronal,L6,Sncg_4,-3.641360083520638e-05,4.972310494383927e-05,0.472464301526363,-9.456111136928181e-06,0.8515200956118479,-4.282713598377101e-06,0.15325326832455333,0.1426782700606598,24,6.934175519954167e-05,2.1033641171133334e-05,0.6817437907930741,0.6824484355380799
Neuronal,L5,L2/3 IT_8,-0.0006557330404920785,0.0008999202027885029,0.47465806541476874,-0.0002489770004034785,0.7854904078018261,-2.6175086806641606e-05,0.6216160491265181,0.050972973825190504,24,0.004598208797703725,0.0038538469487261334,0.7191235846744981,0.7646642365148354
Neuronal,L5,Pvalb_7,1.2847063507482672e-05,1.7655614434732964e-05,0.4752623690794332,-3.0510069378675125e-05,0.10031681450986317,6.321868717491117e-08,0.9514016232387206,0.14382258299184603,24,1.0621123289991667e-05,2.1089628144658335e-05,0.7191235846744981,0.7646642365148354
Neuronal,L5,Pvalb_3,-8.409058044035151e-05,0.00011651097168492726,0.478808447163495,-0.00013601539662598015,0.2581306283957962,6.750077663804202e-09,0.9992131528393233,0.0937261219182256,24,0.0004027191414122167,0.000307311449787775,0.7197437610052634,0.7646642365148354
Neuronal,L2/3,Oligo_1,1.7635136029439296e-05,2.4622261999934798e-05,0.48213105567266834,-1.2734677498302551e-05,0.6117286683327845,-4.5034442908317834e-07,0.7558393738347191,0.03933670926337873,24,3.533532268479374e-05,5.074134236995209e-05,0.7197437610052634,0.7132284420983772
Neuronal,L2/3,Pax6_2,-9.529031834198749e-05,0.00013335040796864627,0.4831230417893867,-0.00025288775069069985,0.07322053096341076,-5.751607200332588e-06,0.465876203787694,0.21836876766974944,24,0.001133734340573975,0.0010024542083348997,0.7197437610052634,0.7132284420983772
Non-neuronal,L5,Astro_5,-0.002126960075415835,0.0029836035795998833,0.4841534729599516,0.0016174748931449762,0.5948001869993025,4.976537580973e-05,0.7766957180692208,0.03961882015837037,24,0.010536505839123326,0.008673393546069476,0.6939533112425973,0.7874371097956868
Neuronal,L4,Sst_4,7.926090673971906e-05,0.0001112664010113603,0.48447465206922646,-4.464072682443445e-05,0.6933757306180446,-1.3104159396555078e-05,0.05587876182324677,0.19118010761792703,24,0.00026610992936781664,0.00030766732217043336,0.7197437610052634,0.6994692888642702
Neuronal,L2/3,Sst_25,-0.0003823212213363029,0.0005377655686128384,0.4853282410230423,0.0002869034320610762,0.6006238340169072,-8.149788267321808e-05,0.01668454662416133,0.28592603840249564,24,0.0023103296998349667,0.0017405659221045417,0.7197437610052634,0.7132284420983772
Neuronal,L2/3,Vip_12,-7.76738674261938e-05,0.00011003888552980261,0.4884064331760627,-9.840727387509278e-05,0.3831713802003588,-4.118420527778766e-06,0.5262013328986981,0.09840677564194555,24,0.0005155612128929417,0.00041900630207511723,0.7197437610052634,0.7132284420983772
Neuronal,L4,Oligo_1,-5.2307488298648565e-05,7.446638682015306e-05,0.4905059257868599,0.00011270219753460513,0.1469291302151112,-3.269101237198657e-06,0.4580728222114594,0.13334811266485946,24,0.00021081407174889993,0.00015942056403633333,0.7197437610052634,0.6994692888642702
Neuronal,L4,L6 CT_3,1.3150662814806791e-05,1.8760775243718647e-05,0.4914001546728075,1.696433423524381e-05,0.37800342687270394,-2.989405287796444e-06,0.01244361453150753,0.2848089220019224,24,1.8147873348991668e-05,2.4959706303716664e-05,0.7197437610052634,0.6994692888642702
Neuronal,L4,Sst_9,2.0679398141966003e-05,2.9522389291323752e-05,0.4917061337560711,-5.200396747645168e-05,0.0943324789281734,-2.510532315167163e-06,0.15827226780923145,0.2352944784615567,24,3.4764431633880156e-05,4.459951868214166e-05,0.7197437610052634,0.6994692888642702
Neuronal,L6,Pvalb_2,-0.00019689452533110728,0.00028281057138684743,0.4943117860266415,5.518907264422438e-05,0.8476904864547251,3.528478692784691e-06,0.8319109026025244,0.025714439592141702,24,0.0014981862202518832,0.00131504130571775,0.7209457095839825,0.6764266545627726
Non-neuronal,L6,L6b_6,-0.00033114733414822873,0.00047645622282436307,0.4950381671129418,0.00033902404058535354,0.4862249762026236,2.789380132287877e-05,0.3249959891056179,0.09039775861532351,24,0.0014532330179017668,0.00122267561189965,0.7048556684058442,0.6995104535291569
Non-neuronal,L5,Sst_10,0.00011335416856464298,0.00016616436058241137,0.5029493939543974,-0.00021422078663167648,0.21332874843865562,7.921541098109283e-06,0.42094268069678353,0.11428782446383179,24,0.0001940489852941917,0.000310094618220625,0.7065525962116239,0.7874371097956868
Neuronal,L4,Astro_5,0.00305480688449899,0.004582447399636129,0.5126247808763605,0.0009551952932381688,0.8374595614177708,-6.020057956013103e-05,0.8231635016597736,0.02520092232096116,24,0.01662589875842082,0.01960418508103038,0.7449655088994592,0.7158247620386202
Neuronal,L5,Oligo_3,3.164795757740832e-05,4.7795647150823034e-05,0.5154322206708694,6.097256036387737e-05,0.21798238443179133,-8.315613117698392e-07,0.7673666835336596,0.09795388368660396,24,1.0908932233708332e-05,4.5481420839583336e-05,0.7463606349499328,0.8110477589968091
Neuronal,L4,Sncg_5,5.654191554868286e-05,8.57926032368807e-05,0.5173782933546462,-0.00016412549396501114,0.07092868458347795,9.037670987251094e-06,0.08444171788225532,0.25159001298098305,24,0.0003072137253089386,0.00037351620978747494,0.7465029661259897,0.7158247620386202
Non-neuronal,L6,Pax6_1,0.00013772592545372754,0.00021064292757681818,0.5206650628420287,0.00010698503242178849,0.6181076771392532,-3.4240395576034745e-06,0.7822219513565508,0.03574185999803958,24,0.00024109494484734998,0.000378856613750175,0.7065525962116239,0.7006372721503173
Non-neuronal,L5,Pvalb_2,-1.4251406204391747e-05,2.1939653849850925e-05,0.5233591129997428,-1.2328588256411494e-05,0.5815087194620782,-3.9805333981101385e-06,0.005307726591899469,0.3781494143826525,24,2.5601638504858335e-05,0.0,0.7065525962116239,0.7874371097956868
Non-neuronal,L6,Pvalb_14,-2.2005847815606335e-05,3.387740667991908e-05,0.523359112999743,-1.9036790690048397e-05,0.5815087194620782,-6.146411864729289e-06,0.005307726591899489,0.3781494143826526,24,3.9531941808975e-05,0.0,0.7065525962116239,0.7006372721503173
Non-neuronal,L4,Pax6_3,-3.361472985167005e-05,5.1748966145854665e-05,0.523359112999743,-2.907938751784613e-05,0.5815087194620782,-9.388866819457364e-06,0.005307726591899469,0.3781494143826528,24,6.038647342995e-05,0.0,0.7065525962116239,0.6541988912496788
Neuronal,L2/3,Oligo_2,-1.778352585597315e-06,2.7377256385386788e-06,0.523359112999743,-1.5384149808176645e-06,0.5815087194620782,-4.967083078723988e-07,0.005307726591899469,0.3781494143826526,24,3.194684045747875e-06,0.0,0.7524451304337942,0.7492000068924425
Non-neuronal,L4,L5/6 NP_3,-3.361472985167005e-05,5.1748966145854665e-05,0.523359112999743,-2.907938751784613e-05,0.5815087194620782,-9.388866819457364e-06,0.005307726591899469,0.3781494143826528,24,6.038647342995e-05,0.0,0.7065525962116239,0.6541988912496788
Non-neuronal,L5,OPC_2,0.0007778513729936397,0.0012058959545304057,0.5262320680240036,0.0006189600172118886,0.6144149172868627,0.0001041023099838537,0.15236485577760045,0.15201750766077549,24,0.004004148930504,0.0051035522954900915,0.7065525962116239,0.7874371097956868
Non-neuronal,L2/3,Vip_9,-9.633919357781852e-05,0.00015033839095225714,0.5289174622072926,-0.0001330886217759035,0.3879045794063266,-1.8617826206978587e-05,0.04536639255166036,0.26077425335868765,24,0.00024427041269845,8.855827134254167e-05,0.7065525962116239,0.6689250257327525
Neuronal,L6,Pvalb_8,0.0018694088760854953,0.002917522969900907,0.5289579356976823,0.0018494686453519264,0.5345084284237249,-5.588797532124303e-05,0.7447042003878606,0.042432497980223194,24,0.023950239662931815,0.025828834776796875,0.7543895972465804,0.7070846390033955
Non-neuronal,L6,Sst Chodl_2,3.2973895804288486e-05,5.149101527421395e-05,0.5291938323643257,-7.649388087020517e-05,0.15413188721763324,-4.826230408504378e-06,0.12186471478189263,0.21965206407601612,24,3.9531941808975e-05,5.3615323348025e-05,0.7065525962116239,0.7006372721503173
Neuronal,L2/3,L2/3 IT_13,0.002139735653632418,0.00334242906479974,0.5293260918261822,0.004229989610662722,0.22152776136379218,8.92866355157718e-05,0.6501778276571251,0.11816090651385747,24,0.021635781221093348,0.0243595660170519,0.7543895972465804,0.7492000068924425
Neuronal,L6,Sst_23,-2.6965036295583425e-05,4.2223641135158193e-05,0.5303134792525466,1.740981339516897e-05,0.6853605669867091,3.0285118549560324e-06,0.230685948494104,0.09291548563274654,24,3.894080996884167e-05,2.1280532200041662e-05,0.7543895972465804,0.7070846390033955
Non-neuronal,L5,Sst Chodl_1,6.377327629009916e-05,0.00010133527540627604,0.5362565860512634,-5.189715861558561e-05,0.6151998250389108,-5.845616347205739e-07,0.9217890666388096,0.030316862529502386,24,3.245067497403333e-05,9.038322487345833e-05,0.7065525962116239,0.7874371097956868
Non-neuronal,L4,Astro_2,-0.005153911273270043,0.008208190698068305,0.5371747174396837,-0.010016623657565149,0.2378672549548071,0.000817866603647664,0.101353601415081,0.17234528346190847,24,0.028401412921750458,0.024533783735809597,0.7065525962116239,0.6550911188288826
Neuronal,L6,Pvalb_3,-0.00015342085813791967,0.00024491586024080075,0.5381225882622416,-0.00034303472826459835,0.17786681399938697,2.7841696855396283e-05,0.06415832327188249,0.2110350624954519,24,0.0007409236261301582,0.0006311193411485165,0.761987324727538,0.7084145465730776
Non-neuronal,L5,L5/6 NP_3,-0.00015182157932526783,0.00024275481716174528,0.538772759333891,-5.2821161391951007e-05,0.8304433861716667,3.330343634182636e-06,0.8154813126429913,0.022976685404458963,24,0.0006141681708284166,0.00046658151921180006,0.7065525962116239,0.7874371097956868
Non-neuronal,L6,Micro-PVM_1,0.0004896904338179256,0.00078333820057337,0.5389517478079364,-0.000585863579289741,0.46451624632406197,-8.6035106531435e-05,0.07291354085506015,0.1897970950161093,24,0.0027141297783172245,0.0029318805375894833,0.7065525962116239,0.7006372721503173
Neuronal,L4,L5 ET_2,4.374229210622407e-05,7.005553577270205e-05,0.5394266704754354,6.535863618670512e-06,0.9268118111348493,5.451973699896415e-07,0.8946354699912494,0.022845968149315388,24,0.0001225708262128719,0.00016827165213349166,0.761987324727538,0.7332789919575098
Neuronal,L4,L5 IT_7,1.2584963721588944e-05,2.041332510243573e-05,0.5445141029387449,-1.1745900522353132e-05,0.5725562219246936,1.1482173305618838e-06,0.3438779361764369,0.07679272479515853,24,1.0353252992083333e-05,2.4937101947399997e-05,0.7642896151567685,0.7332789919575098
Neuronal,L2/3,Sncg_8,-1.1615531125295296e-05,1.8890269904615446e-05,0.5455572643107195,3.488536110414919e-05,0.08045726755397062,3.520350420919567e-07,0.7513873364030582,0.16306007215053175,24,2.7068581236185507e-05,1.9273107745394475e-05,0.7642896151567685,0.7604737623725181
Neuronal,L5,L6 IT_2,0.0005639240387220914,0.0009198193771982681,0.546731927674025,-0.0008754272645871163,0.35397469106059465,-9.121646286914959e-06,0.8660001608019122,0.05912451993512613,24,0.006780889047624967,0.0072482053449274,0.7642896151567685,0.8478306704510243
Non-neuronal,L2/3,Sncg_5,-0.00012347431482545896,0.00020278125200425074,0.5494425865447469,-7.126701808748619e-05,0.7296896564161166,9.240264271763942e-06,0.4414240550835532,0.04558737512389044,24,0.00027975038034009167,0.00017430023268545,0.715940340043155,0.6750294634692604
Non-neuronal,L6,Astro_1,-0.00013198958267171448,0.00022107211816394372,0.5571778811168724,0.0003389043852864692,0.14204913149455883,6.030215159967935e-06,0.6433361448112733,0.1291533345925059,24,0.00045637311000781665,0.00036826391742482493,0.7216460508441419,0.7101286720117002
