celltype,level,subclass,panel,topN,n_in_panel,genes_in_panel
Pax6_1,supertype,Pax6,MERSCOPE_4K,50,26,IL1RAPL1; AFF3; RELN; PTPRM; GRIN2A; MGAT4C; ADCY8; ITGB8; MAML2; GRIN3A; EPHA6; IL1RAPL2; PLD5; ZNF804B; CACNA2D3; DDR2; FGF13; GREB1L; EPHA3; BCL2; BRINP2; PBX1; SEMA6D; DOCK10; EPHA7; RBMS3
Pax6_1,supertype,Pax6,Xenium_5K,5,1,NELL1
Pax6_1,supertype,Pax6,Xenium_5K,10,3,NELL1; RELN; PTPRM
Pax6_1,supertype,Pax6,Xenium_5K,20,6,NELL1; RELN; PTPRM; GRIA2; MAML2; TGFBR2
Pax6_1,supertype,Pax6,Xenium_5K,50,19,NELL1; RELN; PTPRM; GRIA2; MAML2; TGFBR2; PVT1; DDR2; RAPGEF5; FGF13; GREB1L; EPHA3; BCL2; PBX1; RASSF8; EPHA7; ZSWIM6; RBMS3; BCHE
Pax6_2,supertype,Pax6,Xenium_v1,5,0,
Pax6_2,supertype,Pax6,Xenium_v1,10,1,SPHKAP
Pax6_2,supertype,Pax6,Xenium_v1,20,4,SPHKAP; ANGPT1; EYA4; HTR2A
Pax6_2,supertype,Pax6,Xenium_v1,50,5,SPHKAP; ANGPT1; EYA4; HTR2A; ALK
Pax6_2,supertype,Pax6,MERFISH_180,5,1,GRID2
Pax6_2,supertype,Pax6,MERFISH_180,10,1,GRID2
Pax6_2,supertype,Pax6,MERFISH_180,20,4,GRID2; KCNIP4; EYA4; HTR2A
Pax6_2,supertype,Pax6,MERFISH_180,50,7,GRID2; KCNIP4; EYA4; HTR2A; DCC; TMEM132D; PALMD
Pax6_2,supertype,Pax6,MERSCOPE_250,5,1,GRID2
Pax6_2,supertype,Pax6,MERSCOPE_250,10,2,GRID2; TENM3
Pax6_2,supertype,Pax6,MERSCOPE_250,20,5,GRID2; TENM3; KCNIP4; PDE1A; EYA4
Pax6_2,supertype,Pax6,MERSCOPE_250,50,12,GRID2; TENM3; KCNIP4; PDE1A; EYA4; C8orf34; PCDH15; TMEM132D; PDE1C; PALMD; FRAS1; SORCS2
Pax6_2,supertype,Pax6,MERSCOPE_4K,5,1,GRID2
Pax6_2,supertype,Pax6,MERSCOPE_4K,10,5,GRID2; SOX5; CNTNAP2; TENM3; MCTP1
Pax6_2,supertype,Pax6,MERSCOPE_4K,20,12,GRID2; SOX5; CNTNAP2; TENM3; MCTP1; KCNIP4; RASGEF1B; CELF2; ANGPT1; PDE1A; PTPRO; EYA4
Pax6_2,supertype,Pax6,MERSCOPE_4K,50,25,GRID2; SOX5; CNTNAP2; TENM3; MCTP1; KCNIP4; RASGEF1B; CELF2; ANGPT1; PDE1A; PTPRO; EYA4; C8orf34; PCDH15; KLHL29; TMEM132D; PDE1C; MAP3K5; PALMD; PIEZO2; FRAS1; UNC5D; PDE4D; SYNDIG1; SORCS2
Pax6_2,supertype,Pax6,Xenium_5K,5,0,
Pax6_2,supertype,Pax6,Xenium_5K,10,1,SOX5
Pax6_2,supertype,Pax6,Xenium_5K,20,5,SOX5; PSD3; ANGPT1; EYA4; HTR2A
Pax6_2,supertype,Pax6,Xenium_5K,50,14,SOX5; PSD3; ANGPT1; EYA4; HTR2A; MAP3K5; PTPRG; ILDR2; PALMD; PIEZO2; FRAS1; ALK; TAFA5; SORCS2
Pax6_3,supertype,Pax6,Xenium_v1,5,0,
Pax6_3,supertype,Pax6,Xenium_v1,10,0,
Pax6_3,supertype,Pax6,Xenium_v1,20,0,
Pax6_3,supertype,Pax6,Xenium_v1,50,2,RXFP1; SEMA5A
Pax6_3,supertype,Pax6,MERFISH_180,5,0,
Pax6_3,supertype,Pax6,MERFISH_180,10,0,
Pax6_3,supertype,Pax6,MERFISH_180,20,1,ZNF385D
Pax6_3,supertype,Pax6,MERFISH_180,50,6,ZNF385D; DCLK1; KIAA1217; NPAS3; NRG1; ROBO1
Pax6_3,supertype,Pax6,MERSCOPE_250,5,0,
Pax6_3,supertype,Pax6,MERSCOPE_250,10,0,
Pax6_3,supertype,Pax6,MERSCOPE_250,20,3,SGCD; ZNF385D; PDE3A
Pax6_3,supertype,Pax6,MERSCOPE_250,50,6,SGCD; ZNF385D; PDE3A; NPAS3; NRG1; ROBO1
Pax6_3,supertype,Pax6,MERSCOPE_4K,5,3,ARHGAP6; MMP16; CNR1
Pax6_3,supertype,Pax6,MERSCOPE_4K,10,5,ARHGAP6; MMP16; CNR1; PLXNA4; NECAB1
Pax6_3,supertype,Pax6,MERSCOPE_4K,20,10,ARHGAP6; MMP16; CNR1; PLXNA4; NECAB1; ELL2; SGCD; DOCK8; ZNF385D; PDE3A
Pax6_3,supertype,Pax6,MERSCOPE_4K,50,26,ARHGAP6; MMP16; CNR1; PLXNA4; NECAB1; ELL2; SGCD; DOCK8; ZNF385D; PDE3A; PCLO; FREM2; FREM1; ARHGAP18; FMN1; SEMA5A; DCLK1; FAM160A1; SLC17A8; NRG3; LIMCH1; GNG2; NPAS3; NRG1; ROBO1; VIPR2
Pax6_3,supertype,Pax6,Xenium_5K,5,3,CDK14; CNR1; TRPC4
Pax6_3,supertype,Pax6,Xenium_5K,10,3,CDK14; CNR1; TRPC4
Pax6_3,supertype,Pax6,Xenium_5K,20,7,CDK14; CNR1; TRPC4; YJEFN3; PDE3A; CACNA1D; ITPR1
Pax6_3,supertype,Pax6,Xenium_5K,50,16,CDK14; CNR1; TRPC4; YJEFN3; PDE3A; CACNA1D; ITPR1; DOCK9; FREM2; FREM1; FMN1; RXFP1; DCLK1; SLC17A8; ALCAM; VIPR2
Pax6_4,supertype,Pax6,Xenium_v1,5,0,
Pax6_4,supertype,Pax6,Xenium_v1,10,1,VWC2L
Pax6_4,supertype,Pax6,Xenium_v1,20,2,VWC2L; ADRA1A
Pax6_4,supertype,Pax6,Xenium_v1,50,4,VWC2L; ADRA1A; SEMA5A; VCAN
Pax6_4,supertype,Pax6,MERFISH_180,5,0,
Pax6_4,supertype,Pax6,MERFISH_180,10,0,
Pax6_4,supertype,Pax6,MERFISH_180,20,3,TENM2; NPAS3; ASIC2
Pax6_4,supertype,Pax6,MERFISH_180,50,7,TENM2; NPAS3; ASIC2; ROBO1; CLSTN2; LRP1B; STXBP6
Pax6_4,supertype,Pax6,MERSCOPE_250,5,0,
Pax6_4,supertype,Pax6,MERSCOPE_250,10,0,
Pax6_4,supertype,Pax6,MERSCOPE_250,20,2,NPAS3; DPP6
Pax6_4,supertype,Pax6,MERSCOPE_250,50,11,NPAS3; DPP6; PLCXD3; THSD7A; ROBO1; CLSTN2; VCAN; SGCD; LMO3; LRP1B; STXBP6
Pax6_4,supertype,Pax6,MERSCOPE_4K,5,3,KCNQ5; CDH11; LIMCH1
Pax6_4,supertype,Pax6,MERSCOPE_4K,10,5,KCNQ5; CDH11; LIMCH1; PLXNA4; GNG2
Pax6_4,supertype,Pax6,MERSCOPE_4K,20,12,KCNQ5; CDH11; LIMCH1; PLXNA4; GNG2; TENM2; NPAS3; ZEB2; NECAB1; ASIC2; DPP6; CNR1
Pax6_4,supertype,Pax6,MERSCOPE_4K,50,32,KCNQ5; CDH11; LIMCH1; PLXNA4; GNG2; TENM2; NPAS3; ZEB2; NECAB1; ASIC2; DPP6; CNR1; NRXN3; MMP16; PLCXD3; THSD7A; MPPED2; SEMA5A; ROBO1; RPS6KA2; CLSTN2; VCAN; CSMD3; SGCD; MDGA2; LMO3; KCNH1; VWC2; CADM2; LRP1B; NR3C1; STXBP6
Pax6_4,supertype,Pax6,Xenium_5K,5,2,CNTNAP4; CDH11
Pax6_4,supertype,Pax6,Xenium_5K,10,2,CNTNAP4; CDH11
Pax6_4,supertype,Pax6,Xenium_5K,20,5,CNTNAP4; CDH11; ZEB2; ADRA1A; CNR1
Pax6_4,supertype,Pax6,Xenium_5K,50,13,CNTNAP4; CDH11; ZEB2; ADRA1A; CNR1; CACNA1D; ITPR1; TRPC4; MPPED2; KCNH1; PAM; CTNND2; NR3C1
Pvalb_1,supertype,Pvalb,Xenium_v1,5,0,
Pvalb_1,supertype,Pvalb,Xenium_v1,10,0,
Pvalb_1,supertype,Pvalb,Xenium_v1,20,3,SLIT3; PLCE1; MEPE
Pvalb_1,supertype,Pvalb,Xenium_v1,50,6,SLIT3; PLCE1; MEPE; FSTL4; RIT2; THSD4
Pvalb_1,supertype,Pvalb,MERFISH_180,5,2,L3MBTL4; GALNTL6
Pvalb_1,supertype,Pvalb,MERFISH_180,10,3,L3MBTL4; GALNTL6; PRKG1
Pvalb_1,supertype,Pvalb,MERFISH_180,20,6,L3MBTL4; GALNTL6; PRKG1; SNTB1; SLIT3; ASIC2
Pvalb_1,supertype,Pvalb,MERFISH_180,50,10,L3MBTL4; GALNTL6; PRKG1; SNTB1; SLIT3; ASIC2; NPAS3; DGKG; CNTN5; LRRC4C
Pvalb_1,supertype,Pvalb,MERSCOPE_250,5,3,L3MBTL4; GALNTL6; COBLL1
Pvalb_1,supertype,Pvalb,MERSCOPE_250,10,5,L3MBTL4; GALNTL6; COBLL1; PRKG1; SLIT2
Pvalb_1,supertype,Pvalb,MERSCOPE_250,20,10,L3MBTL4; GALNTL6; COBLL1; PRKG1; SLIT2; SNTB1; SLIT3; SFMBT2; TRPM3; GPC6
Pvalb_1,supertype,Pvalb,MERSCOPE_250,50,17,L3MBTL4; GALNTL6; COBLL1; PRKG1; SLIT2; SNTB1; SLIT3; SFMBT2; TRPM3; GPC6; NPAS3; CALN1; PHACTR1; FSTL4; PLCXD3; EPHA3; FRAS1
Pvalb_1,supertype,Pvalb,MERSCOPE_4K,5,3,L3MBTL4; GALNTL6; COBLL1
Pvalb_1,supertype,Pvalb,MERSCOPE_4K,10,7,L3MBTL4; GALNTL6; COBLL1; CHRM2; UTRN; PRKG1; SLIT2
Pvalb_1,supertype,Pvalb,MERSCOPE_4K,20,15,L3MBTL4; GALNTL6; COBLL1; CHRM2; UTRN; PRKG1; SLIT2; SNTB1; SLIT3; ASIC2; PLCE1; GPR149; SFMBT2; TRPM3; GPC6
Pvalb_1,supertype,Pvalb,MERSCOPE_4K,50,32,L3MBTL4; GALNTL6; COBLL1; CHRM2; UTRN; PRKG1; SLIT2; SNTB1; SLIT3; ASIC2; PLCE1; GPR149; SFMBT2; TRPM3; GPC6; NPAS3; CALN1; PRKD1; PHACTR1; KCNH1; FSTL4; KCNK13; PLCXD3; SLC2A13; GRIK4; CDH11; EPHA3; THSD4; DGKG; FRAS1; CDH20; DLGAP2
Pvalb_1,supertype,Pvalb,Xenium_5K,5,1,COBLL1
Pvalb_1,supertype,Pvalb,Xenium_5K,10,4,COBLL1; CHRM2; UTRN; SLIT2
Pvalb_1,supertype,Pvalb,Xenium_5K,20,8,COBLL1; CHRM2; UTRN; SLIT2; SLIT3; PLCE1; GPR149; TRPM3
Pvalb_1,supertype,Pvalb,Xenium_5K,50,16,COBLL1; CHRM2; UTRN; SLIT2; SLIT3; PLCE1; GPR149; TRPM3; PRKD1; KCNH1; PDGFC; KCNK13; GRIK4; CDH11; EPHA3; FRAS1
Pvalb_10,supertype,Pvalb,Xenium_v1,5,0,
Pvalb_10,supertype,Pvalb,Xenium_v1,10,0,
Pvalb_10,supertype,Pvalb,Xenium_v1,20,0,
Pvalb_10,supertype,Pvalb,Xenium_v1,50,3,LYPD6; PLD5; SAMD5
Pvalb_10,supertype,Pvalb,MERFISH_180,5,2,SEMA6D; GPC5
Pvalb_10,supertype,Pvalb,MERFISH_180,10,4,SEMA6D; GPC5; LRP1B; DACH1
Pvalb_10,supertype,Pvalb,MERFISH_180,20,5,SEMA6D; GPC5; LRP1B; DACH1; CLSTN2
Pvalb_10,supertype,Pvalb,MERFISH_180,50,16,SEMA6D; GPC5; LRP1B; DACH1; CLSTN2; PDE4B; PLCB1; TNR; LUZP2; CACNA2D3; NPAS3; PLD5; GRID2; FRMPD4; GRM7; PEX5L
Pvalb_10,supertype,Pvalb,MERSCOPE_250,5,3,PCDH15; MGAT4C; GPC5
Pvalb_10,supertype,Pvalb,MERSCOPE_250,10,5,PCDH15; MGAT4C; GPC5; LRP1B; DACH1
Pvalb_10,supertype,Pvalb,MERSCOPE_250,20,9,PCDH15; MGAT4C; GPC5; LRP1B; DACH1; FRMD4B; CLSTN2; PCDH9; VAV3
Pvalb_10,supertype,Pvalb,MERSCOPE_250,50,16,PCDH15; MGAT4C; GPC5; LRP1B; DACH1; FRMD4B; CLSTN2; PCDH9; VAV3; LUZP2; NPAS3; PLD5; GRID2; DPP6; PCDH7; CNTN3
Pvalb_10,supertype,Pvalb,MERSCOPE_4K,5,5,SEMA6D; PCDH15; MGAT4C; GPC5; RYR2
Pvalb_10,supertype,Pvalb,MERSCOPE_4K,10,8,SEMA6D; PCDH15; MGAT4C; GPC5; RYR2; LRP1B; DACH1; FLRT2
Pvalb_10,supertype,Pvalb,MERSCOPE_4K,20,15,SEMA6D; PCDH15; MGAT4C; GPC5; RYR2; LRP1B; DACH1; FLRT2; FRMD4B; CLSTN2; GALNT13; KCNK2; PCDH9; VAV3; PAWR
Pvalb_10,supertype,Pvalb,MERSCOPE_4K,50,32,SEMA6D; PCDH15; MGAT4C; GPC5; RYR2; LRP1B; DACH1; FLRT2; FRMD4B; CLSTN2; GALNT13; KCNK2; PCDH9; VAV3; PAWR; LRFN5; PLCB1; TNR; LUZP2; CACNA2D3; PCDH17; NPAS3; PLD5; GRID2; FRMPD4; SRRM4; SSTR2; DPP6; SAMD5; PCDH7; PEX5L; CNTN3
Pvalb_10,supertype,Pvalb,Xenium_5K,5,0,
Pvalb_10,supertype,Pvalb,Xenium_5K,10,1,DACH1
Pvalb_10,supertype,Pvalb,Xenium_5K,20,4,DACH1; KCNK2; VAV3; PAWR
Pvalb_10,supertype,Pvalb,Xenium_5K,50,16,DACH1; KCNK2; VAV3; PAWR; THRB; PDE4B; PLCB1; TNR; PCDH17; ITPR1; CDH2; NETO1; SSTR2; SAMD5; GRM7; GABRG3
Pvalb_12,supertype,Pvalb,Xenium_v1,5,3,CNTNAP3B; BRINP3; PLD5
Pvalb_12,supertype,Pvalb,Xenium_v1,10,3,CNTNAP3B; BRINP3; PLD5
Pvalb_12,supertype,Pvalb,Xenium_v1,20,4,CNTNAP3B; BRINP3; PLD5; SULF1
Pvalb_12,supertype,Pvalb,Xenium_v1,50,8,CNTNAP3B; BRINP3; PLD5; SULF1; RXFP1; MEPE; LYPD6; LYPD6B
Pvalb_12,supertype,Pvalb,MERFISH_180,5,1,PLD5
Pvalb_12,supertype,Pvalb,MERFISH_180,10,1,PLD5
Pvalb_12,supertype,Pvalb,MERFISH_180,20,5,PLD5; SULF1; GALNTL6; CLSTN2; ASIC2
Pvalb_12,supertype,Pvalb,MERFISH_180,50,6,PLD5; SULF1; GALNTL6; CLSTN2; ASIC2; PLCB1
Pvalb_12,supertype,Pvalb,MERSCOPE_250,5,4,VAV3; PCDH15; BRINP3; PLD5
Pvalb_12,supertype,Pvalb,MERSCOPE_250,10,4,VAV3; PCDH15; BRINP3; PLD5
Pvalb_12,supertype,Pvalb,MERSCOPE_250,20,6,VAV3; PCDH15; BRINP3; PLD5; GALNTL6; CLSTN2
Pvalb_12,supertype,Pvalb,MERSCOPE_250,50,9,VAV3; PCDH15; BRINP3; PLD5; GALNTL6; CLSTN2; DPP10; PDE1C; CDH13
Pvalb_12,supertype,Pvalb,MERSCOPE_4K,5,5,VAV3; PCDH15; CNTNAP3B; BRINP3; PLD5
Pvalb_12,supertype,Pvalb,MERSCOPE_4K,10,5,VAV3; PCDH15; CNTNAP3B; BRINP3; PLD5
Pvalb_12,supertype,Pvalb,MERSCOPE_4K,20,11,VAV3; PCDH15; CNTNAP3B; BRINP3; PLD5; ZNF536; SHISA9; GALNTL6; CLSTN2; MCTP1; ASIC2
Pvalb_12,supertype,Pvalb,MERSCOPE_4K,50,25,VAV3; PCDH15; CNTNAP3B; BRINP3; PLD5; ZNF536; SHISA9; GALNTL6; CLSTN2; MCTP1; ASIC2; UNC5D; DPP10; KCTD16; PAWR; SVIL; PDE1C; PLCB1; IL1RAPL1; TRPS1; AGBL4; XYLT1; RAB3B; CDH13; PCDH17
Pvalb_12,supertype,Pvalb,Xenium_5K,5,1,VAV3
Pvalb_12,supertype,Pvalb,Xenium_5K,10,1,VAV3
Pvalb_12,supertype,Pvalb,Xenium_5K,20,2,VAV3; SULF1
Pvalb_12,supertype,Pvalb,Xenium_5K,50,13,VAV3; SULF1; RXFP1; GABRG3; PAWR; CNTNAP3; SVIL; ADCY2; ITPR1; PLCB1; TRPS1; CDH13; PCDH17
Pvalb_13,supertype,Pvalb,Xenium_v1,5,1,TRHDE
Pvalb_13,supertype,Pvalb,Xenium_v1,10,1,TRHDE
Pvalb_13,supertype,Pvalb,Xenium_v1,20,2,TRHDE; SEMA5A
Pvalb_13,supertype,Pvalb,Xenium_v1,50,4,TRHDE; SEMA5A; SST; PLCH1
Pvalb_13,supertype,Pvalb,MERFISH_180,5,2,PDE4B; LRP1B
Pvalb_13,supertype,Pvalb,MERFISH_180,10,3,PDE4B; LRP1B; GPC5
Pvalb_13,supertype,Pvalb,MERFISH_180,20,4,PDE4B; LRP1B; GPC5; DCC
Pvalb_13,supertype,Pvalb,MERFISH_180,50,7,PDE4B; LRP1B; GPC5; DCC; NPAS3; SEMA6D; GRID2
Pvalb_13,supertype,Pvalb,MERSCOPE_250,5,4,TRHDE; LRP1B; PCDH15; SGCZ
Pvalb_13,supertype,Pvalb,MERSCOPE_250,10,6,TRHDE; LRP1B; PCDH15; SGCZ; DPP6; GPC5
Pvalb_13,supertype,Pvalb,MERSCOPE_250,20,7,TRHDE; LRP1B; PCDH15; SGCZ; DPP6; GPC5; PCDH9
Pvalb_13,supertype,Pvalb,MERSCOPE_250,50,16,TRHDE; LRP1B; PCDH15; SGCZ; DPP6; GPC5; PCDH9; DPYD; NPAS3; GPC6; GRID2; MGAT4C; ZNF804B; CDH13; PDE1C; PLCH1
Pvalb_13,supertype,Pvalb,MERSCOPE_4K,5,4,TRHDE; LRP1B; PCDH15; SGCZ
Pvalb_13,supertype,Pvalb,MERSCOPE_4K,10,7,TRHDE; LRP1B; PCDH15; SGCZ; LRFN5; DPP6; GPC5
Pvalb_13,supertype,Pvalb,MERSCOPE_4K,20,13,TRHDE; LRP1B; PCDH15; SGCZ; LRFN5; DPP6; GPC5; RAB3B; PCDH9; PAWR; FLRT2; KCNB2; SEMA5A
Pvalb_13,supertype,Pvalb,MERSCOPE_4K,50,34,TRHDE; LRP1B; PCDH15; SGCZ; LRFN5; DPP6; GPC5; RAB3B; PCDH9; PAWR; FLRT2; KCNB2; SEMA5A; DPYD; SNED1; TANC1; NPAS3; RYR2; KCNK2; GPC6; TMTC1; SEMA6D; TRHDE-AS1; RBMS3; MCTP1; GRID2; MGAT4C; ZNF804B; CDH13; PDE1C; SSTR2; GRIA3; PLCH1; NEGR1
Pvalb_13,supertype,Pvalb,Xenium_5K,5,1,PDE4B
Pvalb_13,supertype,Pvalb,Xenium_5K,10,1,PDE4B
Pvalb_13,supertype,Pvalb,Xenium_5K,20,4,PDE4B; PAWR; NETO1; FNDC3A
Pvalb_13,supertype,Pvalb,Xenium_5K,50,11,PDE4B; PAWR; NETO1; FNDC3A; DPYD; THRB; KCNK2; SNCA; RBMS3; CDH13; SSTR2
Pvalb_14,supertype,Pvalb,Xenium_v1,5,2,SORCS1; SDK1
Pvalb_14,supertype,Pvalb,Xenium_v1,10,4,SORCS1; SDK1; CUX2; TMEM132C
Pvalb_14,supertype,Pvalb,Xenium_v1,20,5,SORCS1; SDK1; CUX2; TMEM132C; NWD2
Pvalb_14,supertype,Pvalb,Xenium_v1,50,8,SORCS1; SDK1; CUX2; TMEM132C; NWD2; ADRA1A; PTCHD4; ANGPT1
Pvalb_14,supertype,Pvalb,MERFISH_180,5,1,SORCS1
Pvalb_14,supertype,Pvalb,MERFISH_180,10,3,SORCS1; LUZP2; CUX2
Pvalb_14,supertype,Pvalb,MERFISH_180,20,4,SORCS1; LUZP2; CUX2; CNTNAP5
Pvalb_14,supertype,Pvalb,MERFISH_180,50,7,SORCS1; LUZP2; CUX2; CNTNAP5; KIRREL3; ROBO2; NLGN1
Pvalb_14,supertype,Pvalb,MERSCOPE_250,5,4,EPHA6; SORCS1; LINGO2; SDK1
Pvalb_14,supertype,Pvalb,MERSCOPE_250,10,7,EPHA6; SORCS1; LINGO2; SDK1; INPP4B; LUZP2; CUX2
Pvalb_14,supertype,Pvalb,MERSCOPE_250,20,10,EPHA6; SORCS1; LINGO2; SDK1; INPP4B; LUZP2; CUX2; SYT10; CNTNAP5; SORL1
Pvalb_14,supertype,Pvalb,MERSCOPE_250,50,16,EPHA6; SORCS1; LINGO2; SDK1; INPP4B; LUZP2; CUX2; SYT10; CNTNAP5; SORL1; SLC9A9; GREB1L; THSD7A; PCDH7; PTCHD4; HTR4
Pvalb_14,supertype,Pvalb,MERSCOPE_4K,5,4,EPHA6; SORCS1; LINGO2; SDK1
Pvalb_14,supertype,Pvalb,MERSCOPE_4K,10,8,EPHA6; SORCS1; LINGO2; SDK1; INPP4B; LUZP2; CUX2; TMEM132C
Pvalb_14,supertype,Pvalb,MERSCOPE_4K,20,14,EPHA6; SORCS1; LINGO2; SDK1; INPP4B; LUZP2; CUX2; TMEM132C; PLXNA4; KCNQ3; SYT10; CNTNAP5; NWD2; SORL1
Pvalb_14,supertype,Pvalb,MERSCOPE_4K,50,30,EPHA6; SORCS1; LINGO2; SDK1; INPP4B; LUZP2; CUX2; TMEM132C; PLXNA4; KCNQ3; SYT10; CNTNAP5; NWD2; SORL1; SLC9A9; TMEFF2; GREB1L; ROBO2; NECAB1; SOX2-OT; PREX2; PTPRT; THSD7A; PCDH7; PTCHD4; ANGPT1; NLGN1; SCN9A; RORA; HTR4
Pvalb_14,supertype,Pvalb,Xenium_5K,5,2,SORCS1; LINGO2
Pvalb_14,supertype,Pvalb,Xenium_5K,10,4,SORCS1; LINGO2; INPP4B; CUX2
Pvalb_14,supertype,Pvalb,Xenium_5K,20,6,SORCS1; LINGO2; INPP4B; CUX2; KCNT2; SORL1
Pvalb_14,supertype,Pvalb,Xenium_5K,50,18,SORCS1; LINGO2; INPP4B; CUX2; KCNT2; SORL1; TMEFF2; GREB1L; ALCAM; ADRA1A; SOX2-OT; EDIL3; GHR; ANGPT1; SCN9A; HTR4; TAFA4; SMARCA2
Pvalb_15,supertype,Pvalb,Xenium_v1,5,1,SULF1
Pvalb_15,supertype,Pvalb,Xenium_v1,10,1,SULF1
Pvalb_15,supertype,Pvalb,Xenium_v1,20,2,SULF1; FGFR2
Pvalb_15,supertype,Pvalb,Xenium_v1,50,6,SULF1; FGFR2; PLD5; CNTNAP3B; HS3ST2; MYO16
Pvalb_15,supertype,Pvalb,MERFISH_180,5,1,SULF1
Pvalb_15,supertype,Pvalb,MERFISH_180,10,2,SULF1; ATRNL1
Pvalb_15,supertype,Pvalb,MERFISH_180,20,5,SULF1; ATRNL1; HS6ST3; CNTNAP5; GRIN2A
Pvalb_15,supertype,Pvalb,MERFISH_180,50,10,SULF1; ATRNL1; HS6ST3; CNTNAP5; GRIN2A; ZNF804A; PLD5; CNTN5; FRMPD4; HS3ST2
Pvalb_15,supertype,Pvalb,MERSCOPE_250,5,1,DPP10
Pvalb_15,supertype,Pvalb,MERSCOPE_250,10,3,DPP10; SFMBT2; CALN1
Pvalb_15,supertype,Pvalb,MERSCOPE_250,20,5,DPP10; SFMBT2; CALN1; CNTNAP5; SPOCK1
Pvalb_15,supertype,Pvalb,MERSCOPE_250,50,11,DPP10; SFMBT2; CALN1; CNTNAP5; SPOCK1; ZNF804A; ADAMTS17; PLD5; PCDH11X; C8orf34; ESRRG
Pvalb_15,supertype,Pvalb,MERSCOPE_4K,5,2,PLCL1; DPP10
Pvalb_15,supertype,Pvalb,MERSCOPE_4K,10,7,PLCL1; DPP10; IL1RAPL1; SFMBT2; SNTG1; CALN1; ATRNL1
Pvalb_15,supertype,Pvalb,MERSCOPE_4K,20,14,PLCL1; DPP10; IL1RAPL1; SFMBT2; SNTG1; CALN1; ATRNL1; HS6ST3; CNTNAP5; GRIN2A; SPOCK1; ZFPM2; PPIP5K2; TENM4
Pvalb_15,supertype,Pvalb,MERSCOPE_4K,50,32,PLCL1; DPP10; IL1RAPL1; SFMBT2; SNTG1; CALN1; ATRNL1; HS6ST3; CNTNAP5; GRIN2A; SPOCK1; ZFPM2; PPIP5K2; TENM4; ZNF804A; ADAMTS17; PLD5; LDLRAD4; SGK1; RORA; HS3ST1; PCDH11X; KCNH1; FRMPD4; CNTNAP3B; C8orf34; PRKD1; GALNT13; ESRRG; OSBPL1A; CADM2; SHANK2
Pvalb_15,supertype,Pvalb,Xenium_5K,5,1,SULF1
Pvalb_15,supertype,Pvalb,Xenium_5K,10,1,SULF1
Pvalb_15,supertype,Pvalb,Xenium_5K,20,5,SULF1; SPOCK1; RARB; FGFR2; ITPR1
Pvalb_15,supertype,Pvalb,Xenium_5K,50,15,SULF1; SPOCK1; RARB; FGFR2; ITPR1; ZNF804A; MYO1B; LDLRAD4; SGK1; PCDH11X; KCNH1; PRKD1; HS3ST2; SPATS2L; ESRRG
Pvalb_2,supertype,Pvalb,Xenium_v1,5,1,SDK1
Pvalb_2,supertype,Pvalb,Xenium_v1,10,3,SDK1; CUX2; TMEM132C
Pvalb_2,supertype,Pvalb,Xenium_v1,20,5,SDK1; CUX2; TMEM132C; CEMIP; NWD2
Pvalb_2,supertype,Pvalb,Xenium_v1,50,6,SDK1; CUX2; TMEM132C; CEMIP; NWD2; MYO16
Pvalb_2,supertype,Pvalb,MERFISH_180,5,2,GRIN2A; CNTNAP5
Pvalb_2,supertype,Pvalb,MERFISH_180,10,5,GRIN2A; CNTNAP5; CUX2; NLGN1; ZNF804A
Pvalb_2,supertype,Pvalb,MERFISH_180,20,6,GRIN2A; CNTNAP5; CUX2; NLGN1; ZNF804A; ATRNL1
Pvalb_2,supertype,Pvalb,MERFISH_180,50,8,GRIN2A; CNTNAP5; CUX2; NLGN1; ZNF804A; ATRNL1; GRM8; KIRREL3
Pvalb_2,supertype,Pvalb,MERSCOPE_250,5,4,SDK1; EPHA6; SLC9A9; CNTNAP5
Pvalb_2,supertype,Pvalb,MERSCOPE_250,10,7,SDK1; EPHA6; SLC9A9; CNTNAP5; CUX2; DPP10; ZNF804A
Pvalb_2,supertype,Pvalb,MERSCOPE_250,20,9,SDK1; EPHA6; SLC9A9; CNTNAP5; CUX2; DPP10; ZNF804A; CEMIP; HTR4
Pvalb_2,supertype,Pvalb,MERSCOPE_250,50,14,SDK1; EPHA6; SLC9A9; CNTNAP5; CUX2; DPP10; ZNF804A; CEMIP; HTR4; SFMBT2; ESRRG; SPOCK1; CALN1; MEF2C
Pvalb_2,supertype,Pvalb,MERSCOPE_4K,5,5,GRIN2A; SDK1; EPHA6; SLC9A9; CNTNAP5
Pvalb_2,supertype,Pvalb,MERSCOPE_4K,10,10,GRIN2A; SDK1; EPHA6; SLC9A9; CNTNAP5; CUX2; DPP10; TMEM132C; NLGN1; ZNF804A
Pvalb_2,supertype,Pvalb,MERSCOPE_4K,20,16,GRIN2A; SDK1; EPHA6; SLC9A9; CNTNAP5; CUX2; DPP10; TMEM132C; NLGN1; ZNF804A; PPIP5K2; CEMIP; HTR4; IL1RAPL1; ATRNL1; NWD2
