gene,frac_snrna,mean_snrna,frac_merscope_4k,mean_merscope_4k,in_xenium_5k,in_xenium_v1,in_merscope_250,detection_efficiency
AP1S2,0.35148468770362096,1.031741599180862,0.0632013550709295,0.07680499682405251,False,False,False,0.17981254171795436
RREB1,0.059108256539141764,0.08852275900586429,0.06304255769637943,0.07685792928223587,True,False,False,1.0665609406806364
PLXNB3,0.002047845108442707,0.002047845108442707,0.06298962523819607,0.08585644717340674,False,False,False,30.75897926972456
FRAS1,0.56809084985572,5.028669831518198,0.06293669278001271,0.08495659538428965,True,False,True,0.11078631665339612
AQP4-AS1,0.4776133296099786,3.6582891184957647,0.06288376032182935,0.08797374550074105,False,False,False,0.13166249018464485
ZNF879,0.039374476403239315,0.04170157311737876,0.062830827863646,0.07336438704213423,False,False,False,1.5957247842533073
SYTL5,0.21353439448943498,0.535697663594899,0.062830827863646,0.12380901969087445,False,False,True,0.2942421899473186
PAQR9,0.08796425579447081,0.10397468118775016,0.06267203048909592,0.07781071352953631,False,False,False,0.7124715593061984
IRAK3,0.10043749418225821,0.17890719538304012,0.06267203048909592,0.08940292187169172,False,False,False,0.6239903832663184
CD38,0.02429488969561575,0.03481336684352602,0.0625661655727292,0.08871479991530806,True,False,False,2.575280907079808
TCTE3,0.11989202271246394,0.13199292562598902,0.06246030065636248,0.0695003175947491,False,False,False,0.5209712810180916
PCDH20,0.15098203481336683,0.2154891557293121,0.06246030065636248,0.0954901545627779,True,False,False,0.4136935942979668
NEMP2,0.05175463092246114,0.05557106953364982,0.062407368198179124,0.07204107558755028,False,False,False,1.2058315765342416
KRTCAP2,0.21083496230103324,0.25923857395513356,0.06224857082362905,0.06918272284564896,True,False,False,0.2952478571118088
EFCAB6,0.48636321325514287,1.0840547333147166,0.06224857082362905,0.07272919754393393,False,False,False,0.12798782705420994
SV2C,0.16466536349250674,0.9015172670576189,0.062142705907262334,0.1307961041710777,True,False,True,0.37738784034014655
TRPM7,0.7406683421763008,2.3002885599925533,0.062089773449078976,0.06807114122379844,True,False,False,0.08382938747812686
MCM9,0.33184399143628407,0.5135437028762916,0.06203684099089562,0.07156468346390006,True,False,False,0.18694580161716456
PAX6,0.05184771479102671,0.07949362375500325,0.0619309760745289,0.12799068388735974,True,True,True,1.194478412870133
METAP1D,0.4199944149678861,0.7881411151447454,0.061878043616345545,0.07145881854753335,False,False,False,0.1473306344349291
CTNNA3,0.7072512333612585,5.00968072233082,0.061878043616345545,0.07516409062036841,False,True,True,0.08749089531066072
ADRA2A,0.04607651493996091,0.05640882435074002,0.06177217869997883,0.1199449502434893,True,False,False,1.3406434662098434
B3GAT2,0.319743088522759,0.6271060225262962,0.06177217869997883,0.08781494812619098,False,False,False,0.1931931632529469
LINC00299,0.3645164293028018,1.3512985199664898,0.06171924624179547,0.09723692568282871,False,False,True,0.1693181466740574
SLC25A25-AS1,0.0818207204691427,0.09010518477147911,0.06166631378361211,0.06844166843108195,False,False,False,0.7536760056625085
ARHGAP11B,0.0369542958205343,0.041887740854509914,0.061613381325428755,0.07574634766038535,False,False,False,1.6672860342042346
GPR63,0.33910453318439915,0.7683142511402774,0.0615604488672454,0.0737878467076011,True,False,False,0.18153826576470417
NAT16,0.04579726333426417,0.05501256632225635,0.06145458395087868,0.07945161973322042,False,False,False,1.3418833239518084
FILIP1L,0.569859443358466,1.5407241924974402,0.06129578657632861,0.09591361422824476,True,False,False,0.10756299170034274
DDR2,0.19249744019361445,0.5816810946662944,0.06124285411814525,0.07632860470040229,True,True,False,0.3181489273652004
PUS7L,0.6550311830959694,1.6139811970585498,0.06124285411814525,0.06627143764556426,False,False,False,0.09349608949712014
FAM3A,0.1910080982965652,0.2208880201061156,0.06108405674359517,0.06770061401651492,True,False,False,0.3197982561386174
UBXN10,0.028390579912501164,0.030159173415247136,0.06097819182722845,0.07516409062036841,False,False,False,2.147831851803001
CDADC1,0.2680815414688634,0.3551149585776785,0.06087232691086174,0.06897099301291552,False,False,False,0.2270664611122874
DNAH7,0.4410313692637066,1.2705017220515684,0.06081939445267838,0.07834003811136989,True,False,False,0.13790264976891595
TRABD2A,0.08908126221725775,0.17443916969189238,0.06076646199449502,0.11803938174888842,False,False,False,0.6821463962454127
NEB,0.12920040956902168,0.1806757888857861,0.060713529536311664,0.07267626508575058,False,False,False,0.46991746960273506
ZNF347,0.2346644326538211,0.3018709857581681,0.060713529536311664,0.06632437010374762,False,False,False,0.2587248900470433
ASIC4,0.08284464302336406,0.13813646095131712,0.060713529536311664,0.08977344907897523,False,False,False,0.7328600537175238
COL24A1,0.3027087405752583,2.457321046262683,0.060660597078128306,0.0961253440609782,False,False,True,0.2003926182073593
IFIH1,0.022060876850041888,0.02662198640975519,0.06055473216176159,0.07569341520220199,True,False,False,2.744892352800864
RPS29,0.4838499488038723,0.8114120822861398,0.06055473216176159,0.06881219563836545,False,False,False,0.12515188295763846
SNRNP48,0.2694777994973471,0.35781439076608024,0.06050179970357823,0.06865339826381538,False,False,False,0.22451496864094678
COL22A1,0.029879921809550406,0.042260076328772225,0.06050179970357823,0.140006351894982,False,False,True,2.024831259238445
PXDNL,0.30410499860374196,0.5263892767383412,0.060448867245394874,0.06664196485284776,False,False,False,0.19877630266828195
OLFML2B,0.08824350740016755,0.2658475286232896,0.06034300232902816,0.09564895193732798,False,False,True,0.6838237067729426
C12orf66,0.10285767476496323,0.11626175183840641,0.0602900698708448,0.06690662714376455,False,False,False,0.586150425902702
WNT2B,0.22079493623755003,0.29507586335288094,0.06023713741266144,0.07294092737666737,False,False,False,0.27281937909958764
NADSYN1,0.21446523317509075,0.276552173508331,0.06023713741266144,0.06791234384924835,False,False,False,0.28087133994106855
STK10,0.1989202271246393,0.27515591547984736,0.06013127249629473,0.0734173195003176,False,False,False,0.3022883764284952
LINC01164,0.024853392907009216,0.033417108815042354,0.06013127249629473,0.09983061613381325,False,False,False,2.4194391776318134
LTB4R2,0.004561109559713302,0.004654193428278879,0.06007834003811137,0.0695003175947491,True,False,False,13.171869531212867
TGFBR3,0.1856092339197617,0.3163920692543982,0.06007834003811137,0.07558755028583528,True,False,False,0.32368184906190095
C15orf40,0.30382574699804527,0.4045424927860002,0.05997247512174465,0.06870633072199873,False,False,False,0.19739102335566874
ZRANB3,0.618356138881132,1.8639113841571255,0.05997247512174465,0.06907685792928224,False,False,False,0.09698694870283046
GJC1,0.09904123615377455,0.133761519128735,0.059919542663561295,0.1077175524031336,True,False,False,0.604995908679172
TMEM163,0.4046355766545658,1.306059759843619,0.059919542663561295,0.07839297056955324,False,False,False,0.14808273449152035
MCTP1,0.7446709485246207,11.543702876291539,0.05986661020537794,0.08204531018420495,False,False,False,0.0803933741795469
RBM45,0.34199013310993204,0.49483384529461044,0.05981367774719458,0.06643023502011433,False,False,False,0.1748988405111898
SMURF2,0.5774923205808433,1.1665270408638182,0.05981367774719458,0.06674782976921448,True,False,False,0.10357484526726489
ZNF264,0.3391976170529647,0.49148282602624965,0.05976074528901122,0.06537158585644717,False,False,False,0.17618268019754324
CDC14A,0.10946662943311924,0.24872009680722332,0.05976074528901122,0.07045310184204955,True,False,False,0.5459266042855846
SVIL,0.34980917806944056,0.7614260448664246,0.059707812830827864,0.07860470040228668,True,False,False,0.17068681033570615
ZCCHC9,0.2587731546123057,0.3376151912873499,0.059654880372644506,0.0675947491001482,False,False,False,0.23052963303716542
MAF,0.21837475565484502,0.41264078935120546,0.05954901545627779,0.08193944526783824,True,False,False,0.2726918469935176
FOXP1-IT1,0.07120915945266686,0.07884203667504422,0.05949608299809443,0.07622273978403557,False,False,False,0.835511659671279
MORN3,0.11896118402680815,0.1436284091966862,0.05949608299809443,0.06891806055473217,False,False,False,0.5001302188173149
NOS1,0.1702503956064414,0.9009587638462254,0.05949608299809443,0.09908956171924624,True,False,True,0.3494622305350074
HTR4,0.22349436842595177,0.8154146886344597,0.059443150539911074,0.0869150963370739,True,False,True,0.2659715811121469
ODF2L,0.6985944335846598,2.178721027645909,0.059443150539911074,0.0691297903874656,True,False,False,0.08508964240509856
XYLB,0.4417760402122312,0.7917713860188029,0.059390218081727716,0.07161761592208342,False,False,False,0.1344351270231776
ZNF385D,0.6648049892953551,19.15787024108722,0.059390218081727716,0.1069764979885666,False,False,True,0.0893347959747971
RILPL2,0.13888113189984175,0.19445220143349157,0.059390218081727716,0.06923565530383231,True,False,False,0.4276334536541561
KLHL17,0.09438704272549567,0.10434701666201247,0.05933728562354436,0.06738301926741477,False,False,False,0.62865923023051
KIT,0.14884110583635857,0.7874895280647863,0.05933728562354436,0.1900804573364387,True,True,True,0.3986619508778843
KBTBD3,0.23717769710509168,0.306525179186447,0.059178488248994285,0.0652127884818971,False,False,False,0.24951118495249044
CCDC138,0.5397002699432188,1.2372707809736572,0.05912555579081093,0.0681240736819818,False,False,False,0.10955257776141458
COL21A1,0.26184492227496975,1.4333984920413292,0.05901969087444421,0.1027948337920813,False,False,True,0.22539940955000148
JADE3,0.15759098948152286,0.22107418784324676,0.058913825958077495,0.07103535888206648,False,False,False,0.3738400663128331
ZBED3,0.13925346737410407,0.16252443451549847,0.05886089349989414,0.06854753334744866,False,False,False,0.42268888961855794
PLEKHG2,0.02131620590151727,0.02271246393000093,0.05886089349989414,0.12269743806902393,False,False,False,2.7613213051063874
NANP,0.08433398492041329,0.09317695243414316,0.05880796104171078,0.06860046580563202,False,False,False,0.6973222135442593
SLC40A1,0.05277855347668249,0.06255235967606813,0.05880796104171078,0.07071776413296633,True,False,False,1.1142397274622555
BACH2,0.7866517732476962,3.979986968258401,0.05880796104171078,0.06595384289646411,True,False,False,0.07475729800864973
USP3,0.31378572093456203,0.5093549287908405,0.05875502858352742,0.06865339826381538,False,False,False,0.1872457051536147
STARD8,0.01312482546774644,0.014427999627664525,0.05875502858352742,0.08479779800973958,False,False,False,4.476633135268334
ELFN1,0.13366843526016942,0.21595457507214,0.058702096125344064,0.0915731526572094,True,False,False,0.43916199072045353
NARF,0.492506748580471,0.8376617332216327,0.05854329875079399,0.06706542451831463,False,False,False,0.11886801332069172
LINC00562,0.034999534580657174,0.0361165410034441,0.05838450137624391,0.06801820876561508,False,False,False,1.668150793311139
ELL,0.23643302615656706,0.3072698501349716,0.05833156891806055,0.06648316747829769,False,False,False,0.24671497830186007
UNC13C,0.4742623103416178,3.3377082751559155,0.058278636459877194,0.07923988990048698,False,False,False,0.12288270686721504
RNF152,0.17220515684631854,0.48329144559247883,0.058225704001693836,0.0780753758204531,False,False,False,0.3381182368055118
CARS,0.44708182072046915,0.7745508703341711,0.05811983908532712,0.07082362904933305,False,False,False,0.12999821596786784
ARHGEF28,0.3495299264637438,1.3704737968909988,0.05811983908532712,0.07648740207495236,False,False,True,0.16628000833386666
ERCC4,0.3145303918830867,0.46197523969096155,0.057961041710777046,0.0648422612746136,True,False,False,0.18427803228732695
RFC3,0.30838685655775855,0.6967327562133482,0.05790810925259369,0.06701249206013127,True,False,False,0.1877774879869043
CCDC57,0.6512147444847808,1.9657451363678675,0.05790810925259369,0.0737878467076011,True,False,False,0.08892321579482762
LINC00963,0.08768500418877409,0.09876198454807782,0.05785517679441033,0.07034723692568283,False,False,False,0.6598069684738325
PTPRB,0.553755934096621,2.0549194824536907,0.05785517679441033,0.08215117510057167,False,False,True,0.10447775496761644
PALM3,0.012473238387787397,0.013217909336312016,0.05785517679441033,0.06965911496929918,False,False,False,4.638344509719031
C8orf34,0.5521735083310062,3.9004933445033974,0.05780224433622697,0.0803514715223375,False,False,True,0.10468130662577316
SNX8,0.36339942288001487,0.5957367588196966,0.057749311878043615,0.06563624814736396,True,False,False,0.15891415407423734
ANKFN1,0.30708368239784045,0.7749232058084334,0.05769637941986026,0.07045310184204955,False,False,True,0.18788487544939642
ROBO2,0.7981941729498278,76.81820720469143,0.0576434469616769,0.08024560660597078,False,False,False,0.07221732369787696
TPBG,0.07241924974401936,0.14111514474541562,0.0576434469616769,0.11761592208342156,True,False,True,0.7959685741764716
GLRA3,0.21111421390672996,0.5119612771106767,0.0576434469616769,0.07648740207495236,True,False,False,0.2730438936108002
TEX264,0.1881224983710323,0.22060876850041888,0.05759051450349354,0.06854753334744866,False,False,False,0.30613305161357307
LINC00884,0.35269477799497345,0.5619473145303919,0.05753758204531018,0.06653609993648105,False,False,False,0.16313703982918112
COL5A2,0.1545192218188588,0.6781159825002328,0.05743171712894347,0.07881643023502012,True,False,True,0.37168008260014435
GLB1L3,0.3471097458810388,0.6581960346271991,0.05743171712894347,0.0668536946855812,False,False,False,0.1654569421067953
TNFRSF13C,0.01545192218188588,0.017499767290328587,0.05743171712894347,0.08310395934787211,True,False,False,3.716800826001444
SLC16A1-AS1,0.6649911570324862,2.3028949083123895,0.057219987296210036,0.06388947702731315,False,False,False,0.08604623789518259
SLC35G2,0.4410313692637066,0.7083682397840454,0.057219987296210036,0.06494812619098031,True,False,False,0.12974130931261807
ITGAM,0.025318812249837102,0.03555803779205064,0.05711412237984332,0.09300232902816007,True,True,False,2.255797855612709
ACTR3B,0.5720934562040398,1.2736665735827981,0.05711412237984332,0.06537158585644717,False,False,False,0.09983355299815437
ABCD1,0.021409289770082846,0.021874709112910732,0.05706118992165996,0.06838873597289859,True,False,False,2.6652537536017085
GMPPA,0.07577026901238015,0.08088988178348692,0.056955325005293246,0.0638365445691298,False,False,False,0.7516843446337412
KNTC1,0.1150516615470539,0.13739179000279253,0.05690239254710989,0.0672242218928647,False,False,False,0.49458123230873907
EIF1B-AS1,0.5289956250581774,1.1803034534115238,0.05684946008892653,0.06431293669278002,False,False,False,0.10746678686175219
PCDH15,0.438518104812436,4.036954295820534,0.05679652763074317,0.08331568918060554,False,False,True,0.12951923080812436
BRCA1,0.13478544168295634,0.16336218933258867,0.056743595172559814,0.06553038323099725,True,False,False,0.42099201860415064
STAR,0.0394675602718049,0.041608489248813184,0.05669066271437646,0.0809866610205378,True,False,False,1.436386296086194
CREB3L1,0.08628874616029042,0.11533091315275062,0.0566377302561931,0.07648740207495236,False,False,False,0.6563744726453964
TSKU,0.014707251233361258,0.014986502839057992,0.05653186533982638,0.07029430446749947,False,False,False,3.8438090464921193
