donor,depth_bin,celltype,count,depth_midpoint,total
H21.33.025,1,L6 IT Car3,14,0.17196188121655695,517
H21.33.025,1,Lamp5,18,0.17196188121655695,517
H21.33.025,1,Lamp5 Lhx6,2,0.17196188121655695,517
H21.33.025,1,Microglia-PVM,98,0.17196188121655695,517
H21.33.025,1,OPC,15,0.17196188121655695,517
H21.33.025,1,Oligodendrocyte,6,0.17196188121655695,517
H21.33.025,1,Pax6,2,0.17196188121655695,517
H21.33.025,1,Pvalb,3,0.17196188121655695,517
H21.33.025,1,Sncg,11,0.17196188121655695,517
H21.33.025,1,Sst,4,0.17196188121655695,517
H21.33.025,1,Sst Chodl,5,0.17196188121655695,517
H21.33.025,1,VLMC,54,0.17196188121655695,517
H21.33.025,1,Vip,27,0.17196188121655695,517
H21.33.025,2,Astrocyte,99,0.2359988162850995,490
H21.33.025,2,Chandelier,1,0.2359988162850995,490
H21.33.025,2,Endothelial,31,0.2359988162850995,490
H21.33.025,2,L2/3 IT,107,0.2359988162850995,490
H21.33.025,2,L4 IT,1,0.2359988162850995,490
H21.33.025,2,L6 IT,2,0.2359988162850995,490
H21.33.025,2,L6 IT Car3,21,0.2359988162850995,490
H21.33.025,2,L6b,1,0.2359988162850995,490
H21.33.025,2,Lamp5,21,0.2359988162850995,490
H21.33.025,2,Lamp5 Lhx6,7,0.2359988162850995,490
H21.33.025,2,Microglia-PVM,67,0.2359988162850995,490
H21.33.025,2,OPC,40,0.2359988162850995,490
H21.33.025,2,Oligodendrocyte,4,0.2359988162850995,490
H21.33.025,2,Pvalb,11,0.2359988162850995,490
H21.33.025,2,Sncg,6,0.2359988162850995,490
H21.33.025,2,Sst,3,0.2359988162850995,490
H21.33.025,2,Sst Chodl,12,0.2359988162850995,490
H21.33.025,2,VLMC,35,0.2359988162850995,490
H21.33.025,2,Vip,21,0.2359988162850995,490
H21.33.025,3,Astrocyte,137,0.30169529422504904,538
H21.33.025,3,Endothelial,51,0.30169529422504904,538
H21.33.025,3,L2/3 IT,97,0.30169529422504904,538
H21.33.025,3,L4 IT,2,0.30169529422504904,538
H21.33.025,3,L6 IT Car3,12,0.30169529422504904,538
H21.33.025,3,L6b,1,0.30169529422504904,538
H21.33.025,3,Lamp5,26,0.30169529422504904,538
H21.33.025,3,Lamp5 Lhx6,1,0.30169529422504904,538
H21.33.025,3,Microglia-PVM,63,0.30169529422504904,538
H21.33.025,3,OPC,24,0.30169529422504904,538
H21.33.025,3,Oligodendrocyte,12,0.30169529422504904,538
H21.33.025,3,Pax6,2,0.30169529422504904,538
H21.33.025,3,Pvalb,17,0.30169529422504904,538
H21.33.025,3,Sncg,2,0.30169529422504904,538
H21.33.025,3,Sst,6,0.30169529422504904,538
H21.33.025,3,Sst Chodl,9,0.30169529422504904,538
H21.33.025,3,VLMC,43,0.30169529422504904,538
H21.33.025,3,Vip,33,0.30169529422504904,538
H21.33.025,4,Astrocyte,151,0.36597000272942565,552
H21.33.025,4,Chandelier,1,0.36597000272942565,552
H21.33.025,4,Endothelial,40,0.36597000272942565,552
H21.33.025,4,L2/3 IT,69,0.36597000272942565,552
H21.33.025,4,L4 IT,5,0.36597000272942565,552
H21.33.025,4,L5 ET,2,0.36597000272942565,552
H21.33.025,4,L5 IT,1,0.36597000272942565,552
H21.33.025,4,L5/6 NP,1,0.36597000272942565,552
H21.33.025,4,L6 IT,4,0.36597000272942565,552
H21.33.025,4,L6 IT Car3,16,0.36597000272942565,552
H21.33.025,4,Lamp5,16,0.36597000272942565,552
H21.33.025,4,Lamp5 Lhx6,1,0.36597000272942565,552
H21.33.025,4,Microglia-PVM,71,0.36597000272942565,552
H21.33.025,4,OPC,41,0.36597000272942565,552
H21.33.025,4,Oligodendrocyte,31,0.36597000272942565,552
H21.33.025,4,Pax6,2,0.36597000272942565,552
H21.33.025,4,Pvalb,11,0.36597000272942565,552
H21.33.025,4,Sncg,3,0.36597000272942565,552
H21.33.025,4,Sst,10,0.36597000272942565,552
H21.33.025,4,Sst Chodl,10,0.36597000272942565,552
H21.33.025,4,VLMC,45,0.36597000272942565,552
H21.33.025,4,Vip,21,0.36597000272942565,552
H21.33.025,5,Astrocyte,111,0.4252794918490117,497
H21.33.025,5,Chandelier,3,0.4252794918490117,497
H21.33.025,5,Endothelial,37,0.4252794918490117,497
H21.33.025,5,L2/3 IT,39,0.4252794918490117,497
H21.33.025,5,L4 IT,29,0.4252794918490117,497
H21.33.025,5,L5 IT,6,0.4252794918490117,497
H21.33.025,5,L5/6 NP,1,0.4252794918490117,497
H21.33.025,5,L6 IT,1,0.4252794918490117,497
H21.33.025,5,L6 IT Car3,13,0.4252794918490117,497
H21.33.025,5,L6b,1,0.4252794918490117,497
H21.33.025,5,Lamp5,33,0.4252794918490117,497
H21.33.025,5,Lamp5 Lhx6,10,0.4252794918490117,497
H21.33.025,5,Microglia-PVM,49,0.4252794918490117,497
H21.33.025,5,OPC,38,0.4252794918490117,497
H21.33.025,5,Oligodendrocyte,29,0.4252794918490117,497
H21.33.025,5,Pax6,3,0.4252794918490117,497
H21.33.025,5,Pvalb,21,0.4252794918490117,497
H21.33.025,5,Sncg,1,0.4252794918490117,497
H21.33.025,5,Sst,11,0.4252794918490117,497
H21.33.025,5,Sst Chodl,13,0.4252794918490117,497
H21.33.025,5,VLMC,36,0.4252794918490117,497
H21.33.025,5,Vip,12,0.4252794918490117,497
H21.33.025,6,Astrocyte,99,0.4785746476917123,624
H21.33.025,6,Chandelier,5,0.4785746476917123,624
H21.33.025,6,Endothelial,35,0.4785746476917123,624
H21.33.025,6,L2/3 IT,11,0.4785746476917123,624
H21.33.025,6,L4 IT,179,0.4785746476917123,624
H21.33.025,6,L5 IT,60,0.4785746476917123,624
H21.33.025,6,L6 IT,1,0.4785746476917123,624
H21.33.025,6,L6 IT Car3,14,0.4785746476917123,624
H21.33.025,6,L6b,2,0.4785746476917123,624
H21.33.025,6,Lamp5,20,0.4785746476917123,624
H21.33.025,6,Lamp5 Lhx6,8,0.4785746476917123,624
H21.33.025,6,Microglia-PVM,51,0.4785746476917123,624
H21.33.025,6,OPC,20,0.4785746476917123,624
H21.33.025,6,Oligodendrocyte,26,0.4785746476917123,624
H21.33.025,6,Pax6,1,0.4785746476917123,624
H21.33.025,6,Pvalb,20,0.4785746476917123,624
H21.33.025,6,Sncg,3,0.4785746476917123,624
H21.33.025,6,Sst,16,0.4785746476917123,624
H21.33.025,6,VLMC,38,0.4785746476917123,624
H21.33.025,6,Vip,15,0.4785746476917123,624
H21.33.025,7,Astrocyte,85,0.5265249766703246,650
H21.33.025,7,Chandelier,3,0.5265249766703246,650
H21.33.025,7,Endothelial,30,0.5265249766703246,650
H21.33.025,7,L2/3 IT,6,0.5265249766703246,650
H21.33.025,7,L4 IT,188,0.5265249766703246,650
H21.33.025,7,L5 ET,7,0.5265249766703246,650
H21.33.025,7,L5 IT,90,0.5265249766703246,650
H21.33.025,7,L5/6 NP,2,0.5265249766703246,650
H21.33.025,7,L6 IT,7,0.5265249766703246,650
H21.33.025,7,L6 IT Car3,16,0.5265249766703246,650
H21.33.025,7,L6b,2,0.5265249766703246,650
H21.33.025,7,Lamp5,21,0.5265249766703246,650
H21.33.025,7,Lamp5 Lhx6,12,0.5265249766703246,650
H21.33.025,7,Microglia-PVM,47,0.5265249766703246,650
H21.33.025,7,OPC,33,0.5265249766703246,650
H21.33.025,7,Oligodendrocyte,27,0.5265249766703246,650
H21.33.025,7,Pvalb,13,0.5265249766703246,650
H21.33.025,7,Sncg,2,0.5265249766703246,650
H21.33.025,7,Sst,15,0.5265249766703246,650
H21.33.025,7,Sst Chodl,4,0.5265249766703246,650
H21.33.025,7,VLMC,31,0.5265249766703246,650
H21.33.025,7,Vip,9,0.5265249766703246,650
H21.33.025,8,Astrocyte,95,0.5736308020987178,577
H21.33.025,8,Chandelier,1,0.5736308020987178,577
H21.33.025,8,Endothelial,28,0.5736308020987178,577
H21.33.025,8,L2/3 IT,3,0.5736308020987178,577
H21.33.025,8,L4 IT,79,0.5736308020987178,577
H21.33.025,8,L5 ET,10,0.5736308020987178,577
H21.33.025,8,L5 IT,128,0.5736308020987178,577
H21.33.025,8,L5/6 NP,6,0.5736308020987178,577
H21.33.025,8,L6 CT,1,0.5736308020987178,577
H21.33.025,8,L6 IT,12,0.5736308020987178,577
H21.33.025,8,L6 IT Car3,16,0.5736308020987178,577
H21.33.025,8,L6b,8,0.5736308020987178,577
H21.33.025,8,Lamp5,23,0.5736308020987178,577
H21.33.025,8,Lamp5 Lhx6,4,0.5736308020987178,577
H21.33.025,8,Microglia-PVM,51,0.5736308020987178,577
H21.33.025,8,OPC,24,0.5736308020987178,577
H21.33.025,8,Oligodendrocyte,22,0.5736308020987178,577
H21.33.025,8,Pvalb,11,0.5736308020987178,577
H21.33.025,8,Sst,10,0.5736308020987178,577
H21.33.025,8,Sst Chodl,2,0.5736308020987178,577
H21.33.025,8,VLMC,36,0.5736308020987178,577
H21.33.025,8,Vip,7,0.5736308020987178,577
H21.33.025,9,Astrocyte,100,0.6232998583340807,499
H21.33.025,9,Endothelial,11,0.6232998583340807,499
H21.33.025,9,L2/3 IT,1,0.6232998583340807,499
H21.33.025,9,L4 IT,23,0.6232998583340807,499
H21.33.025,9,L5 ET,5,0.6232998583340807,499
H21.33.025,9,L5 IT,110,0.6232998583340807,499
H21.33.025,9,L5/6 NP,7,0.6232998583340807,499
H21.33.025,9,L6 CT,1,0.6232998583340807,499
H21.33.025,9,L6 IT,15,0.6232998583340807,499
H21.33.025,9,L6 IT Car3,40,0.6232998583340807,499
H21.33.025,9,L6b,6,0.6232998583340807,499
H21.33.025,9,Lamp5,17,0.6232998583340807,499
H21.33.025,9,Lamp5 Lhx6,10,0.6232998583340807,499
H21.33.025,9,Microglia-PVM,43,0.6232998583340807,499
H21.33.025,9,OPC,31,0.6232998583340807,499
H21.33.025,9,Oligodendrocyte,26,0.6232998583340807,499
H21.33.025,9,Pvalb,8,0.6232998583340807,499
H21.33.025,9,Sncg,1,0.6232998583340807,499
H21.33.025,9,Sst,14,0.6232998583340807,499
H21.33.025,9,Sst Chodl,4,0.6232998583340807,499
H21.33.025,9,VLMC,19,0.6232998583340807,499
H21.33.025,9,Vip,7,0.6232998583340807,499
H21.33.025,10,Astrocyte,112,0.6753469056984731,528
H21.33.025,10,Endothelial,26,0.6753469056984731,528
H21.33.025,10,L4 IT,7,0.6753469056984731,528
H21.33.025,10,L5 ET,3,0.6753469056984731,528
H21.33.025,10,L5 IT,61,0.6753469056984731,528
H21.33.025,10,L5/6 NP,12,0.6753469056984731,528
H21.33.025,10,L6 CT,1,0.6753469056984731,528
H21.33.025,10,L6 IT,28,0.6753469056984731,528
H21.33.025,10,L6 IT Car3,92,0.6753469056984731,528
H21.33.025,10,L6b,9,0.6753469056984731,528
H21.33.025,10,Lamp5,17,0.6753469056984731,528
H21.33.025,10,Lamp5 Lhx6,13,0.6753469056984731,528
H21.33.025,10,Microglia-PVM,35,0.6753469056984731,528
H21.33.025,10,OPC,28,0.6753469056984731,528
H21.33.025,10,Oligodendrocyte,16,0.6753469056984731,528
H21.33.025,10,Pax6,2,0.6753469056984731,528
H21.33.025,10,Pvalb,8,0.6753469056984731,528
H21.33.025,10,Sncg,3,0.6753469056984731,528
H21.33.025,10,Sst,14,0.6753469056984731,528
H21.33.025,10,Sst Chodl,8,0.6753469056984731,528
H21.33.025,10,VLMC,29,0.6753469056984731,528
H21.33.025,10,Vip,4,0.6753469056984731,528
H21.33.025,11,Astrocyte,121,0.7286523577098767,478
H21.33.025,11,Chandelier,1,0.7286523577098767,478
H21.33.025,11,Endothelial,16,0.7286523577098767,478
H21.33.025,11,L4 IT,5,0.7286523577098767,478
H21.33.025,11,L5 ET,1,0.7286523577098767,478
H21.33.025,11,L5 IT,33,0.7286523577098767,478
H21.33.025,11,L5/6 NP,4,0.7286523577098767,478
H21.33.025,11,L6 CT,15,0.7286523577098767,478
H21.33.025,11,L6 IT,38,0.7286523577098767,478
H21.33.025,11,L6 IT Car3,85,0.7286523577098767,478
H21.33.025,11,L6b,7,0.7286523577098767,478
H21.33.025,11,Lamp5,13,0.7286523577098767,478
H21.33.025,11,Lamp5 Lhx6,9,0.7286523577098767,478
H21.33.025,11,Microglia-PVM,40,0.7286523577098767,478
H21.33.025,11,OPC,16,0.7286523577098767,478
H21.33.025,11,Oligodendrocyte,17,0.7286523577098767,478
H21.33.025,11,Pax6,2,0.7286523577098767,478
H21.33.025,11,Pvalb,11,0.7286523577098767,478
H21.33.025,11,Sst,9,0.7286523577098767,478
H21.33.025,11,Sst Chodl,8,0.7286523577098767,478
H21.33.025,11,VLMC,25,0.7286523577098767,478
H21.33.025,11,Vip,2,0.7286523577098767,478
H21.33.025,12,Astrocyte,116,0.7835778716327416,434
H21.33.025,12,Endothelial,20,0.7835778716327416,434
H21.33.025,12,L2/3 IT,2,0.7835778716327416,434
H21.33.025,12,L4 IT,2,0.7835778716327416,434
H21.33.025,12,L5 ET,1,0.7835778716327416,434
H21.33.025,12,L5 IT,11,0.7835778716327416,434
H21.33.025,12,L6 CT,11,0.7835778716327416,434
H21.33.025,12,L6 IT,49,0.7835778716327416,434
H21.33.025,12,L6 IT Car3,57,0.7835778716327416,434
H21.33.025,12,L6b,14,0.7835778716327416,434
H21.33.025,12,Lamp5,8,0.7835778716327416,434
H21.33.025,12,Lamp5 Lhx6,9,0.7835778716327416,434
H21.33.025,12,Microglia-PVM,27,0.7835778716327416,434
H21.33.025,12,OPC,18,0.7835778716327416,434
H21.33.025,12,Oligodendrocyte,33,0.7835778716327416,434
H21.33.025,12,Pvalb,9,0.7835778716327416,434
H21.33.025,12,Sncg,1,0.7835778716327416,434
H21.33.025,12,Sst,4,0.7835778716327416,434
H21.33.025,12,Sst Chodl,10,0.7835778716327416,434
H21.33.025,12,VLMC,31,0.7835778716327416,434
H21.33.025,12,Vip,1,0.7835778716327416,434
H21.33.025,13,Astrocyte,107,0.8417991197317191,392
H21.33.025,13,Endothelial,21,0.8417991197317191,392
H21.33.025,13,L2/3 IT,1,0.8417991197317191,392
H21.33.025,13,L5 IT,7,0.8417991197317191,392
H21.33.025,13,L5/6 NP,1,0.8417991197317191,392
H21.33.025,13,L6 CT,10,0.8417991197317191,392
H21.33.025,13,L6 IT,50,0.8417991197317191,392
H21.33.025,13,L6 IT Car3,29,0.8417991197317191,392
H21.33.025,13,L6b,18,0.8417991197317191,392
H21.33.025,13,Lamp5,10,0.8417991197317191,392
H21.33.025,13,Lamp5 Lhx6,12,0.8417991197317191,392
H21.33.025,13,Microglia-PVM,28,0.8417991197317191,392
H21.33.025,13,OPC,36,0.8417991197317191,392
H21.33.025,13,Oligodendrocyte,22,0.8417991197317191,392
H21.33.025,13,Pvalb,6,0.8417991197317191,392
H21.33.025,13,Sst,4,0.8417991197317191,392
H21.33.025,13,Sst Chodl,3,0.8417991197317191,392
H21.33.025,13,VLMC,25,0.8417991197317191,392
H21.33.025,13,Vip,2,0.8417991197317191,392
H21.33.025,14,Astrocyte,66,0.9359857751952485,224
H21.33.025,14,Endothelial,8,0.9359857751952485,224
H21.33.025,14,L2/3 IT,1,0.9359857751952485,224
H21.33.025,14,L5 IT,2,0.9359857751952485,224
H21.33.025,14,L5/6 NP,1,0.9359857751952485,224
H21.33.025,14,L6 CT,6,0.9359857751952485,224
H21.33.025,14,L6 IT,21,0.9359857751952485,224
H21.33.025,14,L6 IT Car3,9,0.9359857751952485,224
H21.33.025,14,L6b,10,0.9359857751952485,224
H21.33.025,14,Lamp5,7,0.9359857751952485,224
H21.33.025,14,Lamp5 Lhx6,3,0.9359857751952485,224
H21.33.025,14,Microglia-PVM,23,0.9359857751952485,224
H21.33.025,14,OPC,21,0.9359857751952485,224
H21.33.025,14,Oligodendrocyte,13,0.9359857751952485,224
H21.33.025,14,Pax6,1,0.9359857751952485,224
H21.33.025,14,Sncg,1,0.9359857751952485,224
H21.33.025,14,Sst,4,0.9359857751952485,224
H21.33.025,14,Sst Chodl,5,0.9359857751952485,224
H21.33.025,14,VLMC,17,0.9359857751952485,224
H21.33.025,14,Vip,5,0.9359857751952485,224
H21.33.028,0,Astrocyte,95,0.07012815840520031,743
H21.33.028,0,Endothelial,35,0.07012815840520031,743
H21.33.028,0,L2/3 IT,185,0.07012815840520031,743
H21.33.028,0,L6 IT Car3,2,0.07012815840520031,743
H21.33.028,0,L6b,1,0.07012815840520031,743
H21.33.028,0,Lamp5,11,0.07012815840520031,743
H21.33.028,0,Lamp5 Lhx6,3,0.07012815840520031,743
H21.33.028,0,Microglia-PVM,271,0.07012815840520031,743
H21.33.028,0,OPC,33,0.07012815840520031,743
H21.33.028,0,Oligodendrocyte,36,0.07012815840520031,743
H21.33.028,0,Pax6,3,0.07012815840520031,743
H21.33.028,0,Sncg,13,0.07012815840520031,743
H21.33.028,0,Sst,5,0.07012815840520031,743
H21.33.028,0,VLMC,25,0.07012815840520031,743
H21.33.028,0,Vip,25,0.07012815840520031,743
H21.33.028,1,Astrocyte,78,0.17196188121655695,487
H21.33.028,1,Chandelier,1,0.17196188121655695,487
H21.33.028,1,Endothelial,34,0.17196188121655695,487
H21.33.028,1,L2/3 IT,96,0.17196188121655695,487
H21.33.028,1,L4 IT,2,0.17196188121655695,487
H21.33.028,1,L6 IT Car3,4,0.17196188121655695,487
H21.33.028,1,L6b,1,0.17196188121655695,487
H21.33.028,1,Lamp5,8,0.17196188121655695,487
H21.33.028,1,Lamp5 Lhx6,1,0.17196188121655695,487
H21.33.028,1,Microglia-PVM,144,0.17196188121655695,487
H21.33.028,1,OPC,27,0.17196188121655695,487
H21.33.028,1,Oligodendrocyte,14,0.17196188121655695,487
H21.33.028,1,Pax6,2,0.17196188121655695,487
H21.33.028,1,Pvalb,9,0.17196188121655695,487
H21.33.028,1,Sncg,5,0.17196188121655695,487
H21.33.028,1,Sst,4,0.17196188121655695,487
H21.33.028,1,VLMC,33,0.17196188121655695,487
H21.33.028,1,Vip,24,0.17196188121655695,487
H21.33.028,2,Astrocyte,101,0.2359988162850995,491
H21.33.028,2,Chandelier,2,0.2359988162850995,491
H21.33.028,2,Endothelial,42,0.2359988162850995,491
H21.33.028,2,L2/3 IT,54,0.2359988162850995,491
H21.33.028,2,L4 IT,1,0.2359988162850995,491
H21.33.028,2,L6 IT,2,0.2359988162850995,491
H21.33.028,2,L6 IT Car3,1,0.2359988162850995,491
H21.33.028,2,Lamp5,9,0.2359988162850995,491
H21.33.028,2,Lamp5 Lhx6,3,0.2359988162850995,491
H21.33.028,2,Microglia-PVM,145,0.2359988162850995,491
H21.33.028,2,OPC,39,0.2359988162850995,491
H21.33.028,2,Oligodendrocyte,26,0.2359988162850995,491
H21.33.028,2,Pax6,1,0.2359988162850995,491
H21.33.028,2,Pvalb,18,0.2359988162850995,491
H21.33.028,2,Sncg,4,0.2359988162850995,491
H21.33.028,2,Sst,4,0.2359988162850995,491
H21.33.028,2,Sst Chodl,2,0.2359988162850995,491
H21.33.028,2,VLMC,30,0.2359988162850995,491
H21.33.028,2,Vip,7,0.2359988162850995,491
H21.33.028,3,Astrocyte,125,0.30169529422504904,560
H21.33.028,3,Chandelier,4,0.30169529422504904,560
H21.33.028,3,Endothelial,49,0.30169529422504904,560
H21.33.028,3,L2/3 IT,38,0.30169529422504904,560
H21.33.028,3,L4 IT,4,0.30169529422504904,560
H21.33.028,3,L6 IT,3,0.30169529422504904,560
H21.33.028,3,L6 IT Car3,3,0.30169529422504904,560
H21.33.028,3,L6b,1,0.30169529422504904,560
H21.33.028,3,Lamp5,14,0.30169529422504904,560
H21.33.028,3,Lamp5 Lhx6,6,0.30169529422504904,560
H21.33.028,3,Microglia-PVM,170,0.30169529422504904,560
H21.33.028,3,OPC,38,0.30169529422504904,560
H21.33.028,3,Oligodendrocyte,31,0.30169529422504904,560
H21.33.028,3,Pvalb,12,0.30169529422504904,560
H21.33.028,3,Sncg,2,0.30169529422504904,560
H21.33.028,3,Sst,10,0.30169529422504904,560
H21.33.028,3,Sst Chodl,1,0.30169529422504904,560
H21.33.028,3,VLMC,38,0.30169529422504904,560
H21.33.028,3,Vip,11,0.30169529422504904,560
H21.33.028,4,Astrocyte,126,0.36597000272942565,674
H21.33.028,4,Chandelier,8,0.36597000272942565,674
H21.33.028,4,Endothelial,60,0.36597000272942565,674
H21.33.028,4,L2/3 IT,9,0.36597000272942565,674
H21.33.028,4,L4 IT,109,0.36597000272942565,674
H21.33.028,4,L5 ET,2,0.36597000272942565,674
H21.33.028,4,L5 IT,8,0.36597000272942565,674
H21.33.028,4,L5/6 NP,1,0.36597000272942565,674
H21.33.028,4,L6 IT,2,0.36597000272942565,674
H21.33.028,4,L6 IT Car3,4,0.36597000272942565,674
H21.33.028,4,L6b,2,0.36597000272942565,674
H21.33.028,4,Lamp5,11,0.36597000272942565,674
H21.33.028,4,Lamp5 Lhx6,4,0.36597000272942565,674
H21.33.028,4,Microglia-PVM,148,0.36597000272942565,674
H21.33.028,4,OPC,38,0.36597000272942565,674
H21.33.028,4,Oligodendrocyte,55,0.36597000272942565,674
H21.33.028,4,Pax6,1,0.36597000272942565,674
H21.33.028,4,Pvalb,9,0.36597000272942565,674
H21.33.028,4,Sncg,4,0.36597000272942565,674
H21.33.028,4,Sst,18,0.36597000272942565,674
H21.33.028,4,Sst Chodl,2,0.36597000272942565,674
H21.33.028,4,VLMC,38,0.36597000272942565,674
H21.33.028,4,Vip,15,0.36597000272942565,674
H21.33.028,5,Astrocyte,129,0.4252794918490117,891
H21.33.028,5,Chandelier,9,0.4252794918490117,891
H21.33.028,5,Endothelial,49,0.4252794918490117,891
H21.33.028,5,L2/3 IT,6,0.4252794918490117,891
H21.33.028,5,L4 IT,229,0.4252794918490117,891
H21.33.028,5,L5 IT,67,0.4252794918490117,891
H21.33.028,5,L6 IT,3,0.4252794918490117,891
H21.33.028,5,L6 IT Car3,11,0.4252794918490117,891
H21.33.028,5,Lamp5,15,0.4252794918490117,891
H21.33.028,5,Lamp5 Lhx6,9,0.4252794918490117,891
H21.33.028,5,Microglia-PVM,162,0.4252794918490117,891
H21.33.028,5,OPC,48,0.4252794918490117,891
H21.33.028,5,Oligodendrocyte,50,0.4252794918490117,891
H21.33.028,5,Pax6,2,0.4252794918490117,891
H21.33.028,5,Pvalb,23,0.4252794918490117,891
H21.33.028,5,Sncg,3,0.4252794918490117,891
H21.33.028,5,Sst,20,0.4252794918490117,891
H21.33.028,5,Sst Chodl,3,0.4252794918490117,891
H21.33.028,5,VLMC,38,0.4252794918490117,891
H21.33.028,5,Vip,15,0.4252794918490117,891
H21.33.028,6,Astrocyte,91,0.4785746476917123,619
H21.33.028,6,Chandelier,2,0.4785746476917123,619
H21.33.028,6,Endothelial,30,0.4785746476917123,619
H21.33.028,6,L2/3 IT,4,0.4785746476917123,619
H21.33.028,6,L4 IT,49,0.4785746476917123,619
H21.33.028,6,L5 ET,2,0.4785746476917123,619
H21.33.028,6,L5 IT,55,0.4785746476917123,619
H21.33.028,6,L5/6 NP,12,0.4785746476917123,619
H21.33.028,6,L6 IT,9,0.4785746476917123,619
H21.33.028,6,L6 IT Car3,20,0.4785746476917123,619
H21.33.028,6,L6b,2,0.4785746476917123,619
H21.33.028,6,Lamp5,13,0.4785746476917123,619
H21.33.028,6,Lamp5 Lhx6,10,0.4785746476917123,619
H21.33.028,6,Microglia-PVM,175,0.4785746476917123,619
H21.33.028,6,OPC,39,0.4785746476917123,619
H21.33.028,6,Oligodendrocyte,44,0.4785746476917123,619
H21.33.028,6,Pvalb,14,0.4785746476917123,619
H21.33.028,6,Sst,11,0.4785746476917123,619
H21.33.028,6,Sst Chodl,1,0.4785746476917123,619
H21.33.028,6,VLMC,31,0.4785746476917123,619
H21.33.028,6,Vip,5,0.4785746476917123,619
H21.33.028,7,Astrocyte,73,0.5265249766703246,460
H21.33.028,7,Chandelier,1,0.5265249766703246,460
H21.33.028,7,Endothelial,43,0.5265249766703246,460
H21.33.028,7,L2/3 IT,2,0.5265249766703246,460
H21.33.028,7,L4 IT,10,0.5265249766703246,460
H21.33.028,7,L5 IT,33,0.5265249766703246,460
H21.33.028,7,L5/6 NP,9,0.5265249766703246,460
H21.33.028,7,L6 CT,1,0.5265249766703246,460
H21.33.028,7,L6 IT,6,0.5265249766703246,460
H21.33.028,7,L6 IT Car3,13,0.5265249766703246,460
H21.33.028,7,L6b,4,0.5265249766703246,460
H21.33.028,7,Lamp5,11,0.5265249766703246,460
H21.33.028,7,Lamp5 Lhx6,3,0.5265249766703246,460
H21.33.028,7,Microglia-PVM,130,0.5265249766703246,460
H21.33.028,7,OPC,36,0.5265249766703246,460
H21.33.028,7,Oligodendrocyte,27,0.5265249766703246,460
H21.33.028,7,Pax6,1,0.5265249766703246,460
H21.33.028,7,Pvalb,3,0.5265249766703246,460
H21.33.028,7,Sncg,3,0.5265249766703246,460
H21.33.028,7,Sst,9,0.5265249766703246,460
H21.33.028,7,Sst Chodl,1,0.5265249766703246,460
H21.33.028,7,VLMC,34,0.5265249766703246,460
H21.33.028,7,Vip,7,0.5265249766703246,460
H21.33.028,8,Astrocyte,85,0.5736308020987178,444
H21.33.028,8,Endothelial,28,0.5736308020987178,444
H21.33.028,8,L2/3 IT,1,0.5736308020987178,444
H21.33.028,8,L4 IT,7,0.5736308020987178,444
H21.33.028,8,L5 ET,1,0.5736308020987178,444
H21.33.028,8,L5 IT,46,0.5736308020987178,444
H21.33.028,8,L5/6 NP,10,0.5736308020987178,444
H21.33.028,8,L6 CT,1,0.5736308020987178,444
H21.33.028,8,L6 IT,8,0.5736308020987178,444
H21.33.028,8,L6 IT Car3,14,0.5736308020987178,444
H21.33.028,8,L6b,1,0.5736308020987178,444
H21.33.028,8,Lamp5,12,0.5736308020987178,444
H21.33.028,8,Lamp5 Lhx6,5,0.5736308020987178,444
H21.33.028,8,Microglia-PVM,119,0.5736308020987178,444
H21.33.028,8,OPC,27,0.5736308020987178,444
H21.33.028,8,Oligodendrocyte,31,0.5736308020987178,444
H21.33.028,8,Pax6,2,0.5736308020987178,444
H21.33.028,8,Pvalb,6,0.5736308020987178,444
H21.33.028,8,Sst,9,0.5736308020987178,444
H21.33.028,8,Sst Chodl,1,0.5736308020987178,444
H21.33.028,8,VLMC,25,0.5736308020987178,444
H21.33.028,8,Vip,5,0.5736308020987178,444
H21.33.028,9,Astrocyte,82,0.6232998583340807,484
H21.33.028,9,Endothelial,36,0.6232998583340807,484
H21.33.028,9,L2/3 IT,1,0.6232998583340807,484
H21.33.028,9,L4 IT,5,0.6232998583340807,484
H21.33.028,9,L5 ET,1,0.6232998583340807,484
H21.33.028,9,L5 IT,51,0.6232998583340807,484
H21.33.028,9,L5/6 NP,13,0.6232998583340807,484
H21.33.028,9,L6 IT,8,0.6232998583340807,484
H21.33.028,9,L6 IT Car3,15,0.6232998583340807,484
H21.33.028,9,L6b,6,0.6232998583340807,484
H21.33.028,9,Lamp5,10,0.6232998583340807,484
H21.33.028,9,Lamp5 Lhx6,4,0.6232998583340807,484
H21.33.028,9,Microglia-PVM,118,0.6232998583340807,484
H21.33.028,9,OPC,38,0.6232998583340807,484
H21.33.028,9,Oligodendrocyte,43,0.6232998583340807,484
H21.33.028,9,Sncg,1,0.6232998583340807,484
H21.33.028,9,Sst,9,0.6232998583340807,484
H21.33.028,9,Sst Chodl,1,0.6232998583340807,484
H21.33.028,9,VLMC,34,0.6232998583340807,484
H21.33.028,9,Vip,8,0.6232998583340807,484
H21.33.028,10,Astrocyte,113,0.6753469056984731,532
H21.33.028,10,Endothelial,39,0.6753469056984731,532
H21.33.028,10,L4 IT,12,0.6753469056984731,532
H21.33.028,10,L5 ET,1,0.6753469056984731,532
H21.33.028,10,L5 IT,61,0.6753469056984731,532
